out_transport,flux_sum_min_1,flux_sum_min_2,flux_sum_min_3,flux_sum_min_4,flux_sum_min_5,flux_sum_min_6,flux_sum_min_7,flux_sum_min_8,flux_sum_min_9,flux_sum_min_10,flux_sum_min_11,flux_sum_min_12
MNXM727657[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727746[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727871[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM728294[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM728337[e],3.98166191405497,6.28703749778246,7.30402870941614,3.20813389185197,4.75573034870256,5.25230999833388,5.27306427225255,5.64223613692353,4.98910118066845,2.69317566124805,2.85471344212483,3.3342914098981
MNXM729132[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM729215[e],0.00467336036232532,6.47609872133935,11.3361393265258,1.26688304287656,0.983691233268952,2.90420678582402,0.83764078962719,1.74012329863859,4.51326211962447,2.36509347336651,3.33042321268259,5.58040450281117
MNXM729302[e],98.3472021851973,170.778708541989,249.770647241883,58.9125837453782,134.548859265318,168.105426036033,133.469587237032,154.112446319244,146.799896435043,39.8173328187818,51.4993823149259,97.8374248723648
MNXM729340[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM729595[e],0,0,0,0,0,0,0.0111017900233033,0.0147710870996889,0.0102457879229405,0.0357949301468352,0.0144464765970724,0
MNXM729613[e],0,0,0.318447820678227,0.00268616428831325,0.0259153442567719,0,0.388375865940644,0.51029176122238,0.11407131776271,0.00414480520281596,0.00436512241377851,0
MNXM729800[e],0.00605447749504409,0.00315976563334128,0.0257752962230768,0.010399089588617,0.0721767070897243,0.0237294373111574,0,0,0,0,0,0
MNXM729972[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730135[e],0.00305618580870776,0.00482737385729142,0.00568761612279913,0.00246245248456738,0.00362949662662774,0.00403287939437984,0.00404742154043122,0.00433078508009165,0.00380653629593453,0.00206718837863843,0.00219117918552902,0.00255928662683339
MNXM730320[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730505[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730561[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730708[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731166[e],0.00971675219028931,0.0153480182279704,0.0180830485697964,0.00782905296662905,0.0115395206650905,0.0128220246215933,0.0128682595006358,0.0137691776761658,0.0121023956679483,0.0065723612576442,0.00696657418179405,0.00813692474629988
MNXM731834[e],0,0,0,0,0,0,0.0177387307923868,0.0550704654540804,0,0.101624130957764,0.121456479063271,0.260438760479908
MNXM731835[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731950[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM732105[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM732398[e],0.00328659175895166,0.00257285448001482,0.0279835486022471,0,0,0,0,0,0,0,0,0
MNXM732487[e],0.457394894561654,0.681790326190063,1.86554970663476,0.136960520046194,0.851141255860345,0.142650572588484,4.68998077471773,4.13392741563394,0.997694909418542,0.63356873790037,0.656028907499103,1.08042248497146
MNXM732620[e],0.195759682142229,0.292492227872591,2.27596876300336,0.257478845409834,0.574347461863336,0.0956969733688464,0.816144154035631,0.635851261156199,0.344453864423445,0.0637703632520245,0.13610316805984,0
MNXM732758[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733186[e],0.777927317291777,1.69332812552422,0.301311215732669,0.60115061377173,1.2334367569525,0.039627897561909,1.59217252742461,1.91262805118603,1.39506619708096,1.02303234788448,1.2998622012682,3.1507642456095
MNXM733248[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733435[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733623[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733828[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM7343[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM734864[e],0,0,76.6128936092606,0,0,28.9585285183719,0,0,0,0,0,0
MNXM735090[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM735208[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM735438[e],60.3839496799112,144.834832727248,163.432088837326,33.8796405430275,87.3557215722033,112.783649500421,110.11915946996,122.527160503314,96.5121646301344,18.8006122750562,25.7153931284534,35.8407754294164
MNXM735592[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM735978[e],0.0713338436535882,0.112674802364616,0.132753551207149,0.0574756286196733,0.0847153809039976,0.0941306603034789,0.0944700857300889,0.101084019470304,0.0888476296919755,0.0482498453401489,0.0511438908552231,0.0597358156622205
MNXM736072[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM736417[e],0.00605447749149945,0.00315976565398529,0.0257752962898099,0.0103990895884793,0.0721767070917707,0.0237294373153674,0,0,0,0,0,0
MNXM736618[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM736685[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM736797[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737068[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737312[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737340[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737701[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737787[e],1.73889527295138,2.77714996222921,5.87021210656271,1.77864071016355,1.99595703146732,2.01423974488554,1.35422450626398,1.38648508136463,2.22715044448189,1.25192866306805,1.44148289345,1.92175597105152
MNXM738068[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738131[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738271[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738430[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738432[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738804[e],2.11067318487204,3.3338969524322,3.92800032043127,1.70062710625003,2.50661500435257,2.78520054997879,2.79524369513028,2.99094116322795,2.62888272837939,1.42764849779243,1.51327944027286,1.7663553607592
MNXM738834[e],0.714734127363126,1.60274803299423,1.75842483964419,0.674624055596253,1.03513838986413,1.34402746343119,0.637022011439357,0.243664085613604,0.507771611554463,0.0297065960322751,0.0310623900216646,1.1356527681075
MNXM738927[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM739272[e],3.13643458365511,5.16644967132464,16.135777749865,1.55969022491646,4.31019520026629,7.40837207976013,2.86667002509353,2.7757197491804,3.387284521021,1.20381368125031,1.77843448075545,1.14226405398458
MNXM739527[e],11.0518249180143,14.7855359128572,26.6881871391657,6.38153038027894,12.9605721529714,12.4161309173381,14.5826510878844,16.6329713024376,13.4603611658044,5.64017748251836,8.16106724277396,11.1879797552246
MNXM739586[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM739756[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM741173[e],9.8017910569421,0.0549864781177121,83.3145967983411,8.08671144277193,0.134269512782648,36.6031654071776,1.90658313539813,1.04479084411643,0.283115916516743,0.00690564291242146,0.0259739733858407,8.58926849252529
MNXM741175[e],2.53296634733182,3.08765657343364,2.50186634402241,2.055815812955,2.4929096987259,2.345679043428,1.54748007021552,2.13270115992474,2.6900995972643,2.89821432189186,2.53263143698304,2.79944120695248
