out_transport,flux_sum_min_1,flux_sum_min_2,flux_sum_min_3,flux_sum_min_4,flux_sum_min_5,flux_sum_min_6,flux_sum_min_7,flux_sum_min_8,flux_sum_min_9,flux_sum_min_10,flux_sum_min_11,flux_sum_min_12
MNXM1106022[e],0.00982037452440531,0.00828744764635303,0.0105006240050409,0.0330006343209502,0.0514861978375389,0.0163670943910807,0.346411733432403,0.0740869084334292,0.114724858535236,0.174449044579136,0.995067322510139,0.81561162085065
MNXM1106044[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106164[e],3.10706808792305,3.25851850335881,3.2513990439149,3.3893092656086,3.52740384316288,3.25854687135781,3.22871348954431,3.31227529825664,3.23679729395037,3.06656639612747,4.03841839917472,3.99284802480974
MNXM1106181[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106761[e],4.05290479639001,4.26010410704968,4.22756645901804,4.27558543566359,4.60094921829919,4.2539119722477,4.23893017305017,4.3486372355853,4.24954328039915,4.63767652003448,6.2116525963805,5.2421510994297
MNXM1106903[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107192[e],10.0005550054581,13.099948507339,12.3638178858133,18.2511305531528,24.785162843901,18.8656537599219,4.72497022091965,11.9129452618551,10.0375594404991,20.8404586931939,26.7405890769392,23.9425645712965
MNXM1107695[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107753[e],2.89815351963791,4.41433990236588,4.9209033495244,5.15953274600488,8.15662217797346,4.27014502077007,11.9043631938599,6.33041141222704,5.4079889957752,3.36338243360873,8.54736706932758,12.2819873992897
MNXM1107769[e],0.862205041847933,0.89959385236383,0.894354624017085,1.03858875652472,1.08828013337762,0.919491456435006,1.43125441065033,0.992181435061999,0.915293235548345,1.24353332829273,2.2821274718033,2.10746109886131
MNXM1107821[e],0.0136523337221972,0.00154352426805837,0,0.0302148314588484,0.0212686850903387,1.33051161603875,1.27888750797225,1.36209231553556,1.31368563756454,0.629816915201159,1.07531583068549,1.21706688950863
MNXM1107903[e],0.560488518713782,4.34983060697227,2.31262087906031,0.428062047555551,4.39024381422541,3.74478113639534,0.110175548192662,4.25674449459145,4.69157490290198,0.251050969137039,1.45994982239211,0.995232112338779
MNXM1108018[e],0,0,0,0,0,0,0.178278841866196,0.0277204029897759,0.00427346538960252,0,0.211314365717183,0.368156181711115
MNXM1108092[e],0,0,0,0,0,0.188730704571631,0.0411772653449614,0.00876569008759809,0.0140654215598266,0.0276101556550881,0.217317614807852,0.137734942743227
MNXM1108176[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1108206[e],2.93319091698988,2.98235167284207,2.92077890585617,4.77746153536773,5.71697884695512,2.96122690131386,0.907153549588553,2.13769305840456,1.898045387866,1.81392511165464,0.437235611358204,0.458455272869316
MNXM1118[e],0.019758322303159,0,0.0125873379410726,0,0.052324249710118,0.044677729958069,0,0,0.112965631073958,0,0,0.014591502769185
MNXM1137656[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1137670[e],0.00358671748288242,0.0176747311099528,0.00329668374388103,0.0253723651663407,0.0121772717034156,0,0,0.0149094996600616,0.0119618875293828,0.623188613010889,3.25545104834855,2.96407999997288
MNXM114[e],1.90049373058456,2.80075869520754,5.5252437472163,17.0683996993932,12.9912503366092,12.9205033384945,3.2408685285333,10.0471534452469,18.941022021465,1.10050680152282,1.88543677374823,2.05394328928705
MNXM117[e],1.69573111323762,5.06654620125469,3.17287516794563,0.872889590502204,3.90255704680696,0.16492104004586,0.520279864598842,0.468445205793015,0.395427330537184,0,0,0
MNXM118[e],0.00134347352318615,0.00512510002624667,0.00468861688610733,0.0229632719152746,0,0.0188397670462508,0.418144919987867,0.0324245429653431,0.0346856026823048,0.187054233491558,0.834499640935546,0.623521003779773
MNXM12236[e],0,0,0.00263734699590644,0.0788814688438186,0.0121772717023857,0.00623239204339326,0.136255971989182,0.54787588386892,0.0255186934002262,0.369985946634894,0.0954430042120233,0.118822302072398
MNXM1233[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM124[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM124865[e],1.28739807282261,0.657291641015454,1.20935935397245,0.727771669335492,1.64236802877753,1.36757365074201,2.62889003189468,0.198869479588745,1.19628095462858,8.71254425292026,11.5941806300225,12.5125366381484
MNXM128[e],0.0385130357583615,0.0337396731375868,0.028101095325798,0.0304598692021038,0.032462386920728,0.0287291837327358,0.168071131908526,0.0722644191100346,0.028365865646604,0.553162885520883,1.06047619121635,0.926475850246405
MNXM13[e],6.85490102243225,10.4122672476355,8.12311030083971,6.22295420100936,9.12092385803851,5.56932553556576,5.60829805941666,6.28561475719783,5.14800666637219,1.59911507048072,0.722495186055343,2.00489074903803
MNXM1403[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM142[e],2.29137050587285,2.40890947270166,2.39488000063217,2.50559853735497,2.60768705872887,2.40890925084516,2.38687566369536,2.44865000274606,2.39285173755294,2.36144477591649,5.37150585334274,4.782198799556
MNXM1562[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1565[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM158[e],1.88898230410861,5.46039716505921,4.510105607244,6.34427140116941,0.926152311157884,0.249526450895022,3.58879454667384,3.53778155566681,4.62778537504337,6.01413512408505,0.518631266589974,0.508229355503585
MNXM1608[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM164[e],0.380891901766577,0.34642472983314,0.311818037905345,0.310319215645113,0.743999821946538,0.459100328481264,0.331555163206832,0.432739136374354,0.452096396892788,0.35009905230517,1.06350845886537,1.09925133740906
MNXM1653[e],0.00193829847265407,0.00573096227321335,0.0017815613492889,0.00356326633162002,0,0.0102065440428419,0,0.0481335509982373,0.0228282241300206,0,0,0
MNXM168[e],0.848363735669001,1.00796337948201,0.88400179630636,0.322544856991338,0.573968789328513,0.918014722163688,0.0809345036784988,0.277183896450993,0.116719380117212,0.666370008735726,1.32317069463511,1.32216087625208
MNXM169454[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM1734[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM174[e],0.1145309643497,0.0692412734062734,0.123672575892457,0.5428122418026,0.306109550030873,0.159505716203831,0.31377076165625,0.283565905616128,0.399487122642666,0.147852383634923,0.377757039129008,0.426117479109995
MNXM1747[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM19009[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM191[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM192[e],0,0,0,0,0,0,0,0,9.18246808905006,0,4.33531241406099,4.43542014537486
MNXM199[e],4.12186262055041,3.80943572074376,5.73405173980348,2.94046398485472,2.89650032423089,2.16464905100228,3.02519391688228,3.39761440797507,3.46422425741389,3.78147391258173,4.97989342213056,4.92369924289147
MNXM20[e],0,0,0,0.0220329901090484,0.0290800518240991,0,0.38620746991092,0.0480664466739684,0.0171394209415612,0.293739089065931,4.04905809247686,3.50135397958165
MNXM217[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM218[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM222[e],2.40224864757744,0.444685988609451,0.323743899138006,5.45084998977177,2.72219840252314,1.07242754569157,4.23082945057667,3.20628741733786,3.61888109255433,2.28800035583443,6.70880908888851,6.16149994611976
MNXM2255[e],0.00624130136572544,0.00656145740868391,0.00652324352619614,0.00682482188397477,0.00710289355616037,0.00656145153260266,0.00650144107630119,0.00666970381565942,0.00651771888448779,0.00617493648674112,0.00813188886218038,0.00804012689617738
MNXM23[e],2.65554073035336,3.91173800279186,3.10653353931429,4.27431877824663,2.47662473286202,2.79037845237211,1.79812491444388,6.84167976236957,4.13810636788347,0.730216742015901,9.52372715240629,7.24997385726357
MNXM232[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM236[e],0.0052025898271495,0,0,0.00568899775860054,0,0.00546911287077545,0.00541943571389759,0.00555969522993715,0.00543300445735184,0,0,0
MNXM25[e],0.843346631046394,0.480388566660061,0.760986603115339,0.80400007402997,1.29178560373744,0.92155602887345,3.44477444652119,0.686696081472098,1.59807154242292,0.653342125714021,3.54772606905254,3.36436854869096
MNXM2561[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM26[e],0.342805290351216,2.0879001558048,1.38423094960984,1.45964349136592,0.742738384963839,0.0117966736890702,0.520823947327455,0.0609407416293446,0.0498504708302516,1.63295435032952,2.27149665426258,0.462530649211771
MNXM2690[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM27[e],16.3947412415692,16.7619239909401,17.9394547218325,32.7261754163426,29.2231094777447,20.5447920506734,24.8193019935267,31.6345190312123,35.6508958873617,21.7986271077541,40.7086724070179,40.6172148768456
MNXM270[e],0.00402839422402942,0.00423503618563388,0.00421037136423081,0.00440502251845546,0.00458450148441865,0.00423503536742536,0.00419629916068052,0.00430490289693739,0.00420680553180989,0.0039855595847846,0.00524865764476576,0.00518943067275602
MNXM274[e],0.0205755202764483,0.021630969575972,0.0215049909590055,0.0224991957332463,0.0234159066873082,0.0216309664834142,0.0214331154448821,0.0219878224197338,0.0214867780301952,0.0203567370720658,0.0268081661766273,0.0265056571131284
MNXM282[e],0,0,0,0,0,0,0,0,0.0127366027622506,0,0,0
MNXM2861[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM29[e],3.47266647457915,3.1908522067984,2.00698018894849,3.90522539396336,4.19263994101351,5.19378866707852,3.51025976956364,5.33414916712152,4.08954185543091,3.38940201103434,7.86844388874704,8.33152297783638
MNXM304[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM311[e],0.00201419711223846,0.00211751809281695,0.00210518568211539,0.00220251125922773,0.00229225074243671,0.00211751683248648,0.0020981495803403,0.00215245144846896,0.0021034027659056,0.00199277979239258,0.00262432882238238,0.00259471533718159
MNXM314[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM3230[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM341[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM355[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM37[e],1.1664388675173,1.85979355881559,1.55375029880021,1.74839505756484,1.24970284043533,0.424918935721725,0.33490149308129,1.57145666097865,1.41559611546499,1.14803027300394,0.811655894759778,1.01549870688662
MNXM398[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM402[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM420[e],0.125063976573393,0.112980097201416,0.122824531308311,0.205136380577024,0.186300743721758,0.135703796783345,0.223318746273678,0.353252269536778,0.231098964452848,0.599027187788233,0.288670440734588,0.374139934542257
MNXM42654[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM435[e],0.0256018528986489,0.037983875807256,0.0444455558183858,0.249499941945237,0.165628589409808,0.0718074900702299,0.0947366570596325,0.137118377285953,0.190459673738237,0.127515053249965,0.905073733227133,0.546444239779742
MNXM444[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM458[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM461[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM492[e],0.0532484219062149,0.0583912713158821,0.0853617496107383,0.397245749836822,0.132929281754842,0.0586118750471255,0.284487513573003,0.290480565436518,0.247355113479752,0.0266413782764869,0.0372786551683779,0.0645524669054716
MNXM4939[e],0,0,0,0,0,-3.371671466329e-10,0,0,0,0,0,0
MNXM5[e],0.00916265366804889,0.00926152745675217,0.0092063751758964,0.00916824817493114,0.00920854503401003,0.00905748721868349,0.00934746800451636,0.0091158791090669,0.00907228390090314,0.00201516635751042,0.0149869870762961,0.00294419989578076
MNXM544[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM58[e],0.0217335448681415,0.0235551535531825,0.0234202788707993,0.11202665804243,0.0351207149556787,0.0239437026003065,1.45071538262853,0.111085370832301,0.116587047678992,1.6400432471718,7.69622043994629,8.6200118838026
MNXM602[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM617[e],0.00604259133637247,0.00635255427845098,0.00631555704634593,0.0066075337776835,0.00687675222731013,0.0063525532330148,0.00629444874111516,0.00645735434540689,0.00631020829770033,0.00597833937717786,0.00787298646714757,0.00778414600865075
MNXM625[e],0.633735191057172,0.487976500436099,0.689492216853465,2.39494999828506,4.00356517478725,1.68657031466238,3.25357851715922,1.11074619817089,1.17216407542872,1.05682977742814,5.88780325420707,4.05864912917063
MNXM647[e],0.945740430386543,0.984344248102227,0.960183805131213,0.944443632084384,0.958048648582249,0.940214238773391,0.390614462421874,0.961503633310081,0.977383891349323,0.0827644666537668,0.612615530982562,0.720952148690628
MNXM652[e],0.000402223591928023,0,0,0,0,0.000551933195254704,0,0,0.000398256538062172,0.000442802983833384,0.000657901101145151,0.000658657700937806
MNXM653[e],0.0783549773482015,0.0823743024896491,0.0818945551224845,0.0856806510037021,0.0891716376261875,0.0823742949044333,0.0816208413046579,0.0837332570201144,0.0818251972835637,0.077521814793574,0.102089921677856,0.100937917234144
MNXM65309[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM662[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM683[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM694[e],0.00764733391349948,0.0105812198733106,0,0.074103987704939,0.00607507541472552,0.00329607190914638,0.130431872848946,0.0712264249022565,0.0760164726815075,0.150976512701881,0.379071616770733,0.334060919019769
MNXM704[e],4.23369645590887,7.56702364815921,7.05823923559809,8.78865370237183,2.92145309814693,2.75672035146231,5.43106985322175,6.06254201434541,6.90217371431641,7.30265975206708,1.03488707549601,0.772385370007789
MNXM713[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM726092[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM726638[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM726711[e],5.99765894775962,8.74430604254314,7.95374786516057,9.87687706774696,2.59791647103702,1.30314717392034,7.04343969902869,5.1049273810049,3.07062914289319,0.387548296631681,2.29949574865295,2.06335586148032
MNXM726712[e],0.350550879676732,0.147533981972695,0.155006337490264,0.516673617898991,0.232145435028527,0.165313552188941,0.273108013054455,0.131013262941676,0.144900027681787,0.0283655278533386,0.106809295799185,0.13988050986274
MNXM726888[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727276[e],0.00231680795118439,0.00234180852290844,0.0023278630822503,0.00231822254102099,0.00232841173810711,0.00229021036773247,0.00236353888121477,0.00230498084575544,0.00229395765009666,0.00259672445459325,0.00378951034247788,0.00379386831984863
MNXM727657[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM727746[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM728294[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM728337[e],2.62413754622862,2.75874625106731,2.74267933201545,2.86907463254388,2.9859873131518,2.75874595549609,2.7335125540151,2.80425814741815,2.74035651199907,2.5962346201914,3.44449685207687,3.38044866345243
MNXM729132[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM729215[e],0.00606893703621705,0.00829797589864221,0.00685089890592,0.0678942161173392,0.0187816772863291,0.0179467386679521,0.00320838119832766,0.135606583390064,0.0806304454401968,0.00304725519823261,0.00401298711687611,0.00396770371916973
MNXM729302[e],8.83799123403587,15.9269416703511,10.6366665577435,4.62633672390775,16.1995476710831,6.22064075724107,13.8702504583885,10.1641191000787,10.3395032904031,39.4807444602042,66.9430072220145,66.7074026461969
MNXM729340[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM729595[e],0.0148096722264606,0,0.0476423973227611,0.0591784760588852,0.0600816929857046,0.0443302731384847,0,0,0,0.0129391972077717,0,0
MNXM729613[e],0.163779249007025,0,0.177088047589593,1.87866398544753,1.7367856267329,0.374466440025305,0.0947366570601786,0.0110100920629175,0,0.0540802784063885,0.752843284634707,0.449530527409031
MNXM729800[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM729972[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730135[e],0.000896958633974583,0.000906637674662617,0.000901238658558783,0.000897506296302707,0.000901451072250035,0.000886661305645566,0.000915050643316951,0.000892379737192797,0.000888112076339726,0.00100532908571517,0.00146711945555355,0.00146880665843207
MNXM730505[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730561[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730708[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM730881[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731166[e],0.00640388227480523,0.006732378151602,0.00669316882789156,0.00700260306184971,0.00728791827976507,0.00673234547024011,0.00667079844496941,0.00684344429774398,0.00668750027366399,0.00633578866729295,0.00834371808777272,0.00824956580506043
MNXM731834[e],0.334760299477856,0.00679680646935532,0.161871949527707,0.0842643668714054,0.0351207149568777,0.536213736159625,1.45071538263038,0.111085370846477,0.0766656024874162,0.341197808414552,2.52274388699702,1.9103013172046
MNXM731950[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM731962[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM732398[e],0,0.00166525331569645,0.0015530119241157,0.00890838044202946,0.00573650654074154,0.00155618762661502,0.110175548126282,0.0377519192139681,0.0253576921789987,0.25105096888918,0,0
MNXM732487[e],0.707013752596835,0.409990918356556,0.7417391901797,0.672823866864319,0.306109550024272,1.60477261837319,2.66684088581123,0.367370071533713,0.434668410900146,1.5699096554768,4.77806925188714,2.70591550779264
MNXM732620[e],0.0238691563895194,0.0139505828242951,0.00194196045853775,0,0,0,0.316002834588609,0.430523621605182,0.161750599023435,0.276315514428352,1.69093350728766,1.8037975058722
MNXM733186[e],5.74208545013559,5.50710344411675,5.55245192693852,5.59589851359123,8.07483220443235,5.04020497478438,4.57115986948279,6.15779901387792,5.98320008062966,2.25867673348412,6.93452783240166,5.93597206582911
MNXM733248[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733435[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733623[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM733828[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM734847[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM734864[e],0.28333280900993,1.44936046703546,2.06204656147572,0.973397638833654,0,0,0,0,0,0,1.16552283282942,5.5475478690594
MNXM735090[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM735438[e],4.19108044926675,11.3934439156927,12.4062301340485,26.5759989245098,25.068040362374,13.6046580512833,11.1091093404406,14.4431823660786,19.7385877049768,10.9119578065055,41.3207832432259,41.1224617682828
MNXM735592[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM735978[e],0.0470129864089068,0.0494245814937533,0.0491367330740141,0.0514083906022349,0.0535029825756998,0.0494245769426732,0.0489725047802363,0.0502399542120853,0.0490951183703785,0.0465130888762401,0.061253953006713,0.060562750194235
MNXM736072[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM736417[e],0,0,0.000808285761530136,0,0,0,0,0.0322528713560868,0.250151329400904,0,0,0
MNXM736618[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM736685[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM736797[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737312[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM737340[e],0.00114911905628572,0,0,0,0,0,0,0,0,0,0.0942729934454177,0.0548722709860368
MNXM737787[e],1.83196361014283,2.34105655939018,2.34736623286469,2.44608765961709,2.2263533829851,1.7275635459149,0.505218146942537,1.30685005683744,0.940616573129924,1.02633320224156,1.50420937754134,1.33260178794584
MNXM738068[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738131[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738271[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738430[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738432[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM738804[e],1.39014826609291,1.46145781232001,1.45294629218679,1.52052043062663,1.58245813733147,1.46145763059815,1.44809015143901,1.48556793714762,1.45171576815793,1.37626019303045,1.81124585077378,1.79080736636245
MNXM738834[e],0.00365193053353699,0.292069979556112,0.018424853702008,0.0140910986762337,0.0479246280154753,0.00863507768649244,0.202589593004067,0.0113854361057691,0.00405979213329549,0.147852383643524,0.377757039136483,0.426117479127114
MNXM738927[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM739272[e],0.728687535670973,0.460365089478939,0.424183530492662,0.899176573989388,0.92351481807759,0.602305198476644,0.787542164911932,0.760671183743563,0.609113762023356,0.521310981460411,4.72506749158968,4.59765090948802
MNXM739527[e],4.45985895388927,7.79625804929926,5.78242992180043,3.08564647000889,3.15792452974948,2.9117120038431,3.39160042413808,3.34952233168567,2.92506105660317,6.57270296135131,9.73156732620538,9.51517894954389
MNXM739586[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM739756[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM741173[e],4.33629231822494,3.44752490435407,3.16816441078905,2.82568294754262,5.71697884702327,1.11913833442318,0.840108515005884,0.49193697069161,11.0788915372261,0.0673990375583033,5.1124957747192,4.89795079424511
MNXM741175[e],1.42385682278014,1.23323136260369,2.75187739473113,1.00475522262928,0.00441376839138602,0.01883976703953,1.26119887928343,1.44329658858404,1.10220838403174,0.977908862402884,2.76348810051908,2.48381376624178
MNXM741553[e],0.513421553591795,0.539758210538091,0.536614662459581,0.561423082996779,0.58429779799251,0.539758109692252,0.534821150408702,0.548662769905798,0.536160194738352,0.507962249950546,0.668944947312476,0.661396429891177
MNXM741664[e],1.67376647467574,1.75960831046276,1.74936031063192,1.83021524248365,1.90477120583676,1.7595991446567,1.7435210181865,1.79429418267809,1.74787320464452,3.79385009805439,5.0104499909447,5.26046754045447
MNXM745[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM75[e],1.77831283054722,3.52825206956268,2.76316596048151,3.2649600657326,2.70338562673544,0.63812288309953,2.06123963079961,0.609682194939351,1.57014801998174,4.53150297859559,14.62257468504,11.3410277541439
MNXM750[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM76[e],1.2455144617798,1.30940482030084,1.30177885570607,1.36196185027777,1.4174538492541,1.3094046178665,1.29742795763641,1.3310064795478,1.30067635786848,1.23227068273396,1.62280021205348,1.60448818845193
MNXM78362[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM821[e],0,0,0,0,0,0,0,0,0,0,1.4803779831404,1.18527183825876
MNXM83847[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM8825[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM883[e],0,0,0,0,0,0,0,0,0,0,0,0
MNXM89612[e],0,0,0,0,0,0.00368117178372485,0,0,0,0.0734347722836726,0.152230448582728,0.0969137123644862
MNXM89812[e],0,0,0.00263734699590644,0.0788814688438186,0.0121772717023857,0.00623239204339326,0.136255971989182,0.54787588386892,0.0255186934002262,0.369985946634894,0.0954430042120233,0.118822302072398
MNXM9[e],0,0,0,0,0,0,1.97060301037468,0,0,5.22455949300848,0,0
