"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_8h_3.bam","TPM","log_normalized","ID","proteinID"
"59","b0058","U00096.3",59687,60346,"-",660,1244,35.2265328723663,5.17897483147628,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,5266,33.8555036213402,5.12331456792,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,2304,18.3079034286463,4.27111961094652,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,148,3.97416533957565,2.31445446304766,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,851,10.5819093073731,3.53380119978783,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,972,10.679610333377,3.5459202373003,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,3381,71.8868992491565,6.18758762155538,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,1205,29.4387297915148,4.92783625130709,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,232,6.20303547260526,2.84860500911049,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,114,1.32252157759697,1.21569200015907,"thiP","AAC73178.1"
"69","b0068","U00096.3",74497,75480,"-",984,499,9.47761150774542,3.3892379702872,"thiB","AAC73179.1"
"70","b4762","U00096.3",75516,75608,"-",93,73,14.6701098934292,3.96994339225685,"sroA",NA
"71","b0069","U00096.3",75644,77299,"-",1656,984,11.1052469770986,3.59756060908588,"sgrR","AAC73180.1"
"72","b4577","U00096.3",77367,77593,"+",227,185,15.2313825789904,4.02071398786626,"sgrS",NA
"73","b4662","U00096.3",77388,77519,"+",132,183,25.9101909792727,4.7500807245826,"sgrT","ACO59989.1"
"74","b0070","U00096.3",77621,78799,"+",1179,896,14.2032476698348,3.92630763544369,"setA","AAT48123.1"
"75","b0071","U00096.3",78848,79453,"-",606,849,26.1835495921038,4.76466194851163,"leuD","AAC73182.1"
"76","b0072","U00096.3",79464,80864,"-",1401,1348,17.9822989125171,4.2465828200622,"leuC","AAC73183.1"
"77","b0073","U00096.3",80867,81958,"-",1092,953,16.3103664226095,4.11356435861482,"leuB","AAC73184.2"
"78","b0074","U00096.3",81958,83529,"-",1572,754,8.96421490769147,3.31675613788918,"leuA","AAC73185.1"
"79","b0075","U00096.3",83622,83708,"-",87,0,0,0,"leuL","AAC73186.1"
"80","b0076","U00096.3",84368,85312,"+",945,123,2.43257790926921,1.77929246561367,"leuO","AAC73187.2"
"81","b4726","U00096.3",85467,85511,"-",45,0,0,0,"yabR","AYC08164.1"
"82","b0077","U00096.3",85630,87354,"+",1725,507,5.49303435842827,2.69889284352541,"ilvI","AAC73188.2"
"83","b0078","U00096.3",87357,87848,"+",492,215,8.16708005677461,3.19646227270291,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,12919,240.246069969723,7.91436163005648,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,4238,172.560631889958,7.43929593353596,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,8212,162.926411996774,7.35690451149023,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,2644,135.012450853922,7.08759491450775,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,5227,55.285266339549,5.81468541575923,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,1496,160.685171567707,7.33704356254614,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,8383,105.290694551898,6.73187148832324,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,7725,106.236189988477,6.74464805737853,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,4182,72.1687241226406,6.19315519701188,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,5744,81.5121055968913,6.36653389186268,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,7411,111.250229972811,6.8105745904676,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,6668,116.685742490802,6.87879573968603,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,7271,92.0664171981522,6.54018876340051,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,9418,191.114004027745,7.58581887694579,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,9783,220.021177870034,7.78804080257808,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,12601,186.464051598612,7.55047015843542,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,28363,460.143340972007,8.84907145488896,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,44112,898.064487249862,9.81228078949544,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,2583,94.1023559638353,6.57140917619655,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,3923,27.0946765858155,4.81222488758222,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,102,4.88797549873795,2.5577716680113,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,430,40.5879130094253,5.37809238346628,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,1327,33.3343079256516,5.10157897848776,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,862,25.9423384668265,4.75180317018941,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,108,44.8543634001835,5.5189871189211,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,4403,78.8209459015837,6.31869547019656,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,193,2.9983694015778,1.99941176603083,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,198,2.66990258334426,1.87574176759398,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,25,1.05948515212074,1.04228372511901,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,1382,28.8910935025418,4.90164377082065,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,1124,38.0557853727402,5.28746436695095,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,1621,35.4331983780202,5.18718174606371,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,1698,23.0964061904147,4.5907460895632,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,882,21.5476843785195,4.49490737283962,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,44682,313.467008484578,8.29676485809599,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,26584,262.460027432312,8.04144028029106,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,23618,309.757413679981,8.27964499956177,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,593,5.97775923595578,2.80276381893024,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,77451,557.16180711246,9.12453959942669,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,4356,224.271817000918,7.8155230239149,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,13034,306.410782263098,8.26402395742116,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,10651,229.596224805534,7.84922508394863,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,309,16.5948255395794,4.13707930409108,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,2346,28.2689492093355,4.87129904706748,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,10082,78.8062337586523,6.31842953634052,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,1532,53.3185014968041,5.76337177489435,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,2831,79.8031063259927,6.33633885067338,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,1656,33.3867429839554,5.10378056918704,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,1179,28.5793852403893,4.88652016355632,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,485,20.5540119511423,4.42988452491207,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,443,6.73119342353703,2.95069113256193,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,2257,110.713361979674,6.80365794595311,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,237,4.90516986242317,2.56197855939397,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,4266,93.5782053331293,6.56343586111151,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,4349,102.238797917924,6.68984143810201,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,22,0.331852298494766,0.413434097390883,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,28,0.876550931885217,0.90808344726249,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,51,1.57286340305924,1.36337486439381,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,51,1.67220214430509,1.41802914761572,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,52,0.374074110984338,0.458459818323526,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,9,0.226995766195261,0.295130270924502,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,2,0.063895104558666,0.0893559143793985,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,192,7.47572723336392,3.0833371595122,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,4603,61.535716121556,5.96660848872871,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,589,11.874874165187,3.68648642682222,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,20508,840.527489593351,9.71686658961544,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,17655,468.028242216454,8.87353098603112,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,269,9.46784663735826,3.38789278786097,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,2066,15.8897659095986,4.0780774275618,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,3258,24.0196443060154,4.64498937433533,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,959,7.98710162299019,3.16785591570219,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,211,4.94166179899683,2.57086648891683,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,126,2.64293387038118,1.86510080629699,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,185,1.74358237288493,1.45606089170666,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,4378,63.8734071578205,6.01955530618101,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,974,379.237412775857,8.57075668012708,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,4558,59.9057045177088,5.9285054542831,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,1107,313.470835126283,8.29678241365277,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,2247,121.724341256295,6.93927761258928,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,362,10.8422005547986,3.56586528687685,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,527,12.2962180149275,3.73294403782999,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,5780,154.541142377838,7.2811524296395,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,1108,13.641478548365,3.87198934432124,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,3161,41.4574978678304,5.40794744681745,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,546,8.81206189425022,3.2945563344098,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,17392,839.908579086985,9.71580515355235,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,153,3.51717794189631,2.17542174592841,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,4907,111.161798588233,6.80943757898553,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,3651,25.5273850813802,4.72941056479787,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,2346,55.1511197782131,5.8112428883479,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,7201,989.57190822525,9.95211789772587,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,62078,1598.06541044341,10.643013238735,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,10720,235.151983396893,7.88357184224328,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,3687,94.913933572358,6.58366850799891,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,22859,765.625666789721,9.58237849045733,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1430,22.3272555215338,4.54394467746106,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,368,112.748673027784,6.82970590495505,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,4792,117.531774613779,6.88913004158101,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,2777,60.4897859179825,5.94227487884672,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,11545,159.473893032495,7.3261947989221,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,26782,205.728449202582,7.69159313054207,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,12422,477.692817350034,8.90295634876487,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,11534,210.09999490648,7.72178273364977,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,5649,231.526223362241,7.86124961645257,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,4996,118.341993846281,6.89895797508261,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,1540,25.0492165782864,4.7031680794596,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,568,17.7814617611001,4.2312374471986,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,7345,39.4123001213451,5.33672256170746,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,4149,80.7728965917367,6.35355083986251,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,11899,103.820819735991,6.71178148629426,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,2290,109.739842079509,6.79103055940266,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,1460,21.0057000783513,4.45980536452937,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,2147,157.356729117964,7.30703436348026,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,2193,203.908828641382,7.67883833499623,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,744,25.4667631026683,4.72610985824053,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,957,42.2829253092746,5.43572610298378,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,2266,59.5639870281387,5.92038827835476,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,136,3.08090576890149,2.0288893980971,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,7447,80.9653006207986,6.3569413800182,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,581,15.3368556588434,4.03005843076282,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,762,35.1636058754525,5.17646663102735,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,3596,82.3612595930657,6.38130517186727,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,919,26.2622069092563,4.76883044969982,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,1300,23.5427456477061,4.61722475019427,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,1236,40.1041617206502,5.36121256640458,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,2959,35.8636136243901,5.2041255956567,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,255,61.8931962502532,5.9748320505145,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,256,62.9534924914856,5.99895124152462,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,5184,33.3627496365001,5.10277357747048,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,0,0,0,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,7,1.69902891667362,1.4324404335362,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,336,7.81046128858917,3.13921755618746,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,1002,20.466335212652,4.42400400653925,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,7171,167.317228434621,7.39503904383467,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,635,19.0187772162904,4.32328194928753,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,6928,95.2756406783393,6.58909891353686,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,1446,35.7470290325537,5.19955570882916,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,182,103.074420944866,6.70147172132714,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,1226,31.6917067361831,5.03085279274971,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,597,23.8408608884522,4.63464326755925,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,2018,51.523284005903,5.7148852181043,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,89,21.6019390834217,4.49837464567075,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,20,0.475555167516789,0.561257860732666,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,8,0.311488634723497,0.391205305354254,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,2,0.110261463618937,0.15089946742825,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,4,0.395541123458408,0.480824638008682,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,1645,39.8753933167433,5.35316070766041,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,7160,282.311218306359,8.14624391918052,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,12867,98.3539696438584,6.63450570575534,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,4001,129.146738604011,7.02399534893301,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,2076,50.5195629442171,5.68704844958048,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,1393,35.1339002566665,5.17528108110693,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,3417,228.893906419395,7.84482441618302,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,6470,463.294590037017,8.8588966604871,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,416,10.366341763598,3.50669609505097,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,645,24.2060445056211,4.65569783387488,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,309,3.37127804306692,2.12805514627645,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,102,2.52157466204735,1.81622067009729,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,744,13.1674741042205,3.82451066033132,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,210,13.3495129167213,3.84292986143591,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,136,6.370293883067,2.88172214648321,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,18,0.742621910599065,0.801259587895389,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,2,0.13999489201056,0.189027360102698,"ykfJ",NA
