"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1_4h_3.bam","TPM","log_normalized","ID","proteinID"
"29","b0028","U00096.3",25826,26275,"+",450,510,22.1617227639568,4.53367065955226,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,794,16.3262273840988,4.11488565089959,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,213,4.55202212991591,2.47301331839462,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,1081,25.715781781706,4.73962033013106,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,187,3.18249282511129,2.06436306538371,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,440,2.67037956406534,1.87592926385313,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,571,28.1959529817721,4.86769649763064,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,76,2.51461769193896,1.81336776641282,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,18,0.447812089976675,0.533874368684439,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,177,2.22724558779261,1.69030336859307,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,376,6.03651677720064,2.81486144138384,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,477,8.16052320395815,3.19543000030906,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,6,0.0774434109398607,0.107612098641199,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,7,0.177537261784959,0.235772712952132,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,23,0.477444383262464,0.563103822787478,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,37,0.562171769002058,0.643553094109166,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,1,0.0678974349385931,0.0947730915844113,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,12,0.176166317678512,0.234092081198299,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,378,13.9201249663936,3.89918771410258,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,1083,11.3674082378352,3.62847129009352,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,2075,84.5323064985485,6.41839753970317,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,2272,52.7019406737595,5.74690231996618,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,4358,225.44534968563,7.82301910207346,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,5730,136.310295660662,7.10129599400483,"rsmA","AAC73162.1"
"53","b0052","U00096.3",52427,53416,"-",990,1988,39.266938373214,5.33152387852697,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,8689,132.019202725916,7.05549071879213,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,20492,170.152874814164,7.41914171493174,"lptD","AAC73165.1"
"56","b0055","U00096.3",57364,58179,"+",816,219,5.24807232407714,2.64341115338122,"djlA","AAC73166.1"
"57","b0056","U00096.3",58474,59124,"+",651,415,12.4655935850394,3.75120592244826,"yabP","AYC08162.1"
"58","b0057","U00096.3",59121,59279,"+",159,200,24.5968066192639,4.67789193003756,"yabQ","AYC08163.1"
"59","b0058","U00096.3",59687,60346,"-",660,741,21.9543269626898,4.52069422670568,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,2702,18.175491685853,4.26119166576537,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,1824,15.1646842442441,4.01477342148453,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,36,1.01143765149904,1.00822701946133,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,258,3.35665402906003,2.12322055039392,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,170,1.95429654003146,1.5628146451145,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,1362,30.2994041402421,4.96806328712192,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,636,16.2570423043559,4.10911331615488,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,160,4.47598541054417,2.45311860288441,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,71,0.86180431385745,0.896701445472765,"thiP","AAC73178.1"
"69","b0068","U00096.3",74497,75480,"-",984,401,7.96884041279293,3.16492147022195,"thiB","AAC73179.1"
"70","b4762","U00096.3",75516,75608,"-",93,69,14.5081486784916,3.95495456644674,"sroA",NA
"71","b0069","U00096.3",75644,77299,"-",1656,1209,14.2761737114364,3.93321132551181,"sgrR","AAC73180.1"
"72","b4577","U00096.3",77367,77593,"+",227,228,19.6406042634704,4.36741330184772,"sgrS",NA
"73","b4662","U00096.3",77388,77519,"+",132,225,33.3314680607639,5.10145964512455,"sgrT","ACO59989.1"
"74","b0070","U00096.3",77621,78799,"+",1179,481,7.97768945476966,3.16634419317789,"setA","AAT48123.1"
"75","b0071","U00096.3",78848,79453,"-",606,375,12.1005329593532,3.71155359994592,"leuD","AAC73182.1"
"76","b0072","U00096.3",79464,80864,"-",1401,602,8.40241661664063,3.23303160708398,"leuC","AAC73183.1"
"77","b0073","U00096.3",80867,81958,"-",1092,407,7.2881554338481,3.05105105919473,"leuB","AAC73184.2"
"78","b0074","U00096.3",81958,83529,"-",1572,480,5.97082786635567,2.80133000297477,"leuA","AAC73185.1"
"79","b0075","U00096.3",83622,83708,"-",87,2,0.449527845110686,0.535583047519523,"leuL","AAC73186.1"
"80","b0076","U00096.3",84368,85312,"+",945,107,2.21410302123565,1.68441617227491,"leuO","AAC73187.2"
"81","b4726","U00096.3",85467,85511,"-",45,0,0,0,"yabR","AYC08164.1"
"82","b0077","U00096.3",85630,87354,"+",1725,365,4.13761064391009,2.36109755910119,"ilvI","AAC73188.2"
"83","b0078","U00096.3",87357,87848,"+",492,101,4.01422883636951,2.32602783852565,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,5363,104.348831591835,6.71903050330334,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,1675,71.3588727982077,6.17709802881249,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,2659,55.1967223954301,5.81241408437714,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,800,42.7419918301963,5.45094701116087,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,1538,17.0202384954387,4.17154620004047,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,511,57.4271822128901,5.86856780851542,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,2434,31.9862625755876,5.04379342116501,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,2322,33.410933812432,5.10479513803127,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,906,16.3585797817703,4.11757701124042,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,1913,28.4037087280245,4.87792623042785,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,1569,24.6433331088931,4.68051188988394,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,1550,28.3796020192771,4.87674294793935,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,2185,28.9474917738197,4.90436327129027,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,4461,94.7149312607887,6.58067209353408,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,5058,119.021016925136,6.90714324859812,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,6650,102.958960723985,6.69987030617105,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,23800,403.989737884629,8.66174154149908,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,19230,409.621231017771,8.68166441315934,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,1581,60.2643338318123,5.93697552151264,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,4298,31.0587858482739,5.00264788270535,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,117,5.86633837869445,2.77954095622254,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,363,35.8498456475772,5.20358667122422,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,1087,28.5694884302906,4.88603737908057,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,536,16.8779246966196,4.16010737035351,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,76,33.0253123541317,5.08853650069271,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,976,18.2807990345012,4.26909293583416,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,118,1.9180602069436,1.54500965000114,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,176,2.48310619203998,1.80037445810811,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,13,0.57643536600928,0.656666020608353,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,1096,23.9728070956343,4.64228609297897,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,747,26.4622872517195,4.77937988312888,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,1217,27.8336600657744,4.84968207509829,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,964,13.7194327924829,3.87965017367098,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,1603,40.9749037954126,5.39145511346146,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,27661,203.039021387722,7.67270127618257,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,11672,120.570349632192,6.9256475957384,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,12270,168.374203290248,7.40407035004544,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,432,4.55637932325782,2.47414509267833,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,20425,153.733591717775,7.2736426208461,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,3833,206.480027599043,7.69682865649637,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,1287,31.6560901189927,5.02928016369242,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,1253,28.2603690446142,4.87087606038144,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,157,8.8219839602972,3.29601446655495,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,1362,17.171615886056,4.18361480984441,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,8030,65.6722392038428,6.05901427609006,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,1186,43.1873204042931,5.46556054110672,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,1814,53.5019498187618,5.76823593841986,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,1242,26.1991811087325,4.76549131150434,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,949,24.0689802048466,4.64783140404944,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,258,11.4400249561842,3.63691747457831,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,328,5.21452300328395,2.63564366123656,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,817,41.9317450165649,5.42397290907957,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,139,3.01004442465311,2.00361821944122,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,2765,63.460194120071,6.01033662792711,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,3115,76.6190526190071,6.27833891927327,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,32,0.505038547533555,0.589800438229703,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,26,0.851618078425771,0.888786553683186,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,63,2.03288953717134,1.60069295359109,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,64,2.19558863296166,1.6760817025764,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,33,0.248382302408156,0.320059810263893,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,2,0.0527785729077323,0.0742020314632093,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,10,0.334264295082305,0.416044468200032,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,72,2.93316918934722,1.97569224663736,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,2175,30.4227133372924,4.97373585697213,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,554,11.6862691902076,3.6651959550714,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,15477,663.69385297554,9.37654620182783,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,11378,315.589588996621,8.30647000320969,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,222,8.17531148819942,3.19775713614142,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,895,7.20215754311595,3.03600345452703,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,1359,10.4830425465427,3.52143304397771,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,1087,9.4722368057648,3.38849772091186,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,205,5.02338917139666,2.59057547451211,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,108,2.37023772876543,1.75285035936397,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,107,1.05513230210171,1.03923127246758,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,3179,48.5274257243551,5.63015573117923,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,590,240.35691968262,7.91502437909585,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,4081,56.1193786297516,5.83590838005529,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,885,262.207548744676,8.04005705567287,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,1704,96.5820347564767,6.60854366118545,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,155,4.85727803791474,2.55023037906416,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,419,10.2288630073782,3.48913994812354,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,2595,72.5948883772632,6.20153366050565,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,1631,21.0100963892197,4.46009355815158,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,3912,53.6821420759127,5.77299785395727,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,469,7.9197256753244,3.15699934098248,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,16204,818.760956833461,9.67905946942284,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,83,1.99633491361886,1.58319888922142,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,3266,77.411964221479,6.29300189471375,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,1592,11.6463532845511,3.66064952275014,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,1267,31.1641539866074,5.00738183687899,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,1269,182.460377513805,7.51932470332416,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,10283,276.96766551017,8.11877326149608,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,2921,67.0405884357061,6.08832371280818,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,1404,37.8160655816667,5.27858198796526,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,13192,462.298302818024,8.85579758718906,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1092,17.8391576428135,4.23566255390895,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,118,37.8266627697238,5.27897580490284,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,1345,34.5154204695714,5.15037366047794,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,1119,25.5028463316204,4.72807540429898,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,3582,51.7694606368157,5.72163133252929,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,10198,81.9631713740594,6.37439913896833,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,5208,209.546572539374,7.71799558002552,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,4336,82.6395166017515,6.38611281871979,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,3049,130.749018396487,7.04164840279625,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,2732,67.7094907080407,6.10243748434912,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,815,13.8702227404583,3.89435435250956,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,226,7.40252637400863,3.07082316589885,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,2806,15.7536084703001,4.06639995831025,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,2119,43.1623993904637,5.46474665229976,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,13593,124.091406133821,6.96683886853509,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,2889,144.853432273917,7.18837552641394,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,1614,24.2963052173796,4.66085477491258,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,1596,122.387922253547,6.9470573739081,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,1559,151.668682129099,7.25426033330458,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,531,19.0172507880754,4.32317193985219,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,524,24.2234933840496,4.65669619366304,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,1797,49.4224569456818,5.65599451330178,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,125,2.96279716095679,1.98651912365942,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,4813,54.7502164371851,5.80090550085748,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,482,13.3125004638923,3.83920383485713,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,922,44.5165760095167,5.50832012968732,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,8888,212.990259435606,7.74140131825268,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,1793,53.61031963812,5.77110169592186,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,2017,38.2183608198537,5.29345733244475,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,1203,40.8403071155638,5.38682153615851,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,14022,177.816248910622,7.48233402896739,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,100,25.3954042367725,4.72221485545629,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,101,25.9868498354447,4.75418467628554,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,25243,169.977019850073,7.41765862262728,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,1,0.162953843852624,0.217793839230452,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,5,1.26977021183862,1.18254624860812,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,233,5.66690233099422,2.73701659202833,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,944,20.1742201438527,4.40423693030954,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,7428,181.336502192852,7.51045959515103,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,389,12.1902010112828,3.72139464550951,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,1363,19.6120167038522,4.36541376164265,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,1502,38.8502656296255,5.31651743569699,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,180,106.660697794444,6.75034787099078,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,1192,32.239167115739,5.05481232738529,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,485,20.2647728893647,4.41039354175619,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,1707,45.6003625338407,5.54226927345232,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,90,22.8558638130952,4.57627202167514,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,12,0.298541393317784,0.376892003221152,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,4,0.162953843852624,0.217793839230452,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,2,0.115365553169999,0.157516620740448,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,27,2.79349446604497,1.9235274331183,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,1625,41.2140072000799,5.39964987972154,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,10635,438.737754271557,8.78049959215033,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,2315,18.5147557555251,4.28649350116933,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,2551,86.1544571332731,6.44550254144879,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,1335,33.9911533661332,5.12891831385715,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,695,18.340554085437,4.27355722190798,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,1784,125.036411799174,6.97769677693859,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,3188,238.849128368811,7.90598338645284,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,237,6.17920975889148,2.84382505022211,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,436,17.1199701011431,4.1795086697545,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,392,4.47480958250287,2.45280878769899,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,54,1.39674723302249,1.26107776677029,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,539,9.98092293597319,3.45692741145213,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,255,16.9605021152731,4.1667557784346,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,151,7.40030990127704,3.07044255227097,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,12,0.517998973836154,0.60217081549515,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,8,0.585901461043141,0.665303132907676,"ykfJ",NA
