"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1_0h_3.bam","TPM","log_normalized","ID","proteinID"
"36","b0035","U00096.3",34781,35371,"-",591,206,6.87122236946011,2.97658769792061,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,89,2.2321415141878,1.69249036558582,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,171,2.16919882258127,1.66411817134976,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,677,10.9571004853475,3.5797956832062,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,607,10.4687957051916,3.51964200225112,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,43,0.559512877936139,0.641095466054736,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,90,2.30113657607434,1.72296282760896,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,114,2.3856581530724,1.75943631293693,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,143,2.19034111130039,1.67371068520388,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,19,1.30051503483461,1.20195688509165,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,27,0.399589256791287,0.485003495645374,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,125,4.64055320190761,2.49583666306914,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,249,2.63475814837583,1.86185937246762,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,1431,58.7695899425786,5.90133973987879,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,1962,45.8802412139292,5.55090808779693,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,2637,137.52213120236,7.11397267886651,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,6496,155.786013054825,7.2926530515461,"rsmA","AAC73162.1"
"53","b0052","U00096.3",52427,53416,"-",990,4436,88.3304833611685,6.4810806631736,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,11495,176.069727792993,7.4681737768167,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,18408,154.088404497392,7.27694701412762,"lptD","AAC73165.1"
"56","b0055","U00096.3",57364,58179,"+",816,507,12.2481942289996,3.72772382404198,"djlA","AAC73166.1"
"57","b0056","U00096.3",58474,59124,"+",651,405,12.2638914757142,3.72943220284622,"yabP","AYC08162.1"
"58","b0057","U00096.3",59121,59279,"+",159,227,28.1438169206711,4.8651179322043,"yabQ","AYC08163.1"
"59","b0058","U00096.3",59687,60346,"-",660,598,17.8612361530586,4.23735232728664,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,2721,18.4517590212024,4.2818287188093,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,730,6.1184273389641,2.83155854443778,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,126,3.56874543134288,2.19179805839864,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,382,5.01024134441167,2.58742292428005,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,284,3.29130622015508,2.1014168529708,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,1504,33.7297580006395,5.11810045284337,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,688,17.7288786420549,4.22719261828166,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,230,6.48641788325008,2.90427558006612,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,145,1.77429866557853,1.47212310855371,"thiP","AAC73178.1"
"69","b0068","U00096.3",74497,75480,"-",984,813,16.2873230806758,4.11164258172588,"thiB","AAC73179.1"
"70","b4762","U00096.3",75516,75608,"-",93,100,21.1968494641973,4.47228301538473,"sroA",NA
"71","b0069","U00096.3",75644,77299,"-",1656,868,10.332696112004,3.50241922212649,"sgrR","AAC73180.1"
"72","b4577","U00096.3",77367,77593,"+",227,84,7.29470431781099,3.05219055419731,"sgrS",NA
"73","b4662","U00096.3",77388,77519,"+",132,74,11.0512665161065,3.5911128679392,"sgrT","ACO59989.1"
"74","b0070","U00096.3",77621,78799,"+",1179,552,9.22952895754058,3.35466780925054,"setA","AAT48123.1"
"75","b0071","U00096.3",78848,79453,"-",606,277,9.01075972025062,3.32347955987519,"leuD","AAC73182.1"
"76","b0072","U00096.3",79464,80864,"-",1401,593,8.34393326981455,3.22402997117305,"leuC","AAC73183.1"
"77","b0073","U00096.3",80867,81958,"-",1092,399,7.20285250062244,3.03612568691167,"leuB","AAC73184.2"
"78","b0074","U00096.3",81958,83529,"-",1572,536,6.72150478429586,2.94888203056177,"leuA","AAC73185.1"
"79","b0075","U00096.3",83622,83708,"-",87,0,0,0,"leuL","AAC73186.1"
"80","b0076","U00096.3",84368,85312,"+",945,184,3.83831204265973,2.2745038176602,"leuO","AAC73187.2"
"81","b4726","U00096.3",85467,85511,"-",45,0,0,0,"yabR","AYC08164.1"
"82","b0077","U00096.3",85630,87354,"+",1725,627,7.16527240061919,3.02950101615649,"ilvI","AAC73188.2"
"83","b0078","U00096.3",87357,87848,"+",492,277,11.0986186798209,3.59677043680624,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,12407,243.363243294662,7.9328834835052,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,2545,109.302316240382,6.785319276202,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,4890,102.332178671263,6.69114578357357,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,1520,81.8684874387687,6.37275168443862,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,3440,38.3774537667573,5.29929792129097,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,714,80.8915631104386,6.35564292055446,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,7578,100.393578274805,6.66382247244663,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,7021,101.843608890331,6.68430833163256,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,2844,51.767286320263,5.72157188639704,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,4957,74.1971814718636,6.23260668295025,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,4113,65.1243830658687,6.04711045197091,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,3951,72.9272842478751,6.20803501114528,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,5675,75.7938158940836,6.26291823215986,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,4215,90.217795936135,6.51124340616587,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,4427,105.017762812926,6.72816219206519,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,8017,125.130389709942,6.97877210859433,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,22294,381.495818244773,8.57930016495124,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,26398,566.868869177527,9.14941401452529,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,4024,154.6303970504,7.28198005852387,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,11886,86.588895062915,6.45267606456278,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,192,9.70489600083865,3.42019887474874,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,407,40.5213105590572,5.37578007584744,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,1327,35.1602740487373,5.17633370646945,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,827,26.2523492615279,4.76830869622161,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,83,36.3596624475865,5.22340951494048,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,3871,73.0931934641708,6.21126911101474,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,161,2.63824128867354,1.86324122590014,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,202,2.87304483430311,1.95346820207692,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,21,0.938717619128739,0.955102685265227,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,2225,49.0621708655373,5.64564894742058,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,936,33.4265100028886,5.10544802959336,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,1212,27.9441413357481,4.8551994527313,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,804,11.5351588656256,3.64790837531912,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,1966,50.6613014684302,5.69101208364717,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,13492,99.8381157894083,6.65589725585778,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,4972,51.7767480446222,5.72183055346297,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,9607,132.900676144818,7.06501943548783,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,252,2.67944640799854,1.87948872157745,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,9942,75.4377759649486,6.25621389712976,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,1239,67.2851067000294,6.0934990492008,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,7222,179.078983084658,7.49248600472883,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,5390,122.552995743001,6.94898618134935,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,602,34.1013452328319,5.13345441668631,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,701,8.90964672546368,3.30883362688641,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,304,2.50638782121199,1.80998557305016,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,2674,98.161544105317,6.63170883157762,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,3837,114.086047656918,6.84656913014076,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,2979,63.3497686462511,6.00786305648787,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,1559,39.8607991344433,5.35264551472023,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,311,13.9019609309066,3.89743028055146,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,402,6.4428082444592,2.89584706702345,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,2109,109.120379615729,6.78293767820247,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,192,4.19148332262135,2.37614680764682,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,4226,97.7786782009379,6.62612775842341,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,4043,100.251499392311,6.6617994622148,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,36,0.572776852349739,0.653313993801567,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,11,0.363222395341271,0.44702094180784,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,23,0.748185825147163,0.805858545690563,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,10,0.34584333336322,0.428510478793092,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,34,0.257984749829838,0.331114432965833,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,9,0.23943000002069,0.309676793833063,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,4,0.13479022223387,0.1824256249922,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,125,5.13361197961029,2.61673690269911,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,6161,86.8756969102256,6.45739232060812,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,481,10.228680335296,3.48911647804909,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,11381,492.00537212585,8.94545955706168,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,3286,91.882479468933,6.53733457990079,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,452,16.7802403780979,4.15220292355142,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,1528,12.395708215063,3.74369895164434,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,2485,19.324252052952,4.34513035595264,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,514,4.51538234441872,2.463460901642,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,226,5.58289952429197,2.71872317787004,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,111,2.45583700357923,1.78903517361439,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,211,2.09755812927859,1.6311313564692,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,4713,72.5274776877663,6.20021158994837,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,93,38.1940731283006,5.29256360343993,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,1074,14.8887743894723,3.9899359388674,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,594,177.417630015332,7.47911436937714,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,1419,81.0807140070066,6.35897137566039,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,291,9.19311437579443,3.34952301077189,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,982,24.1675839471571,4.65349482132836,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,6386,180.096802619283,7.5006172645773,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,949,12.3239153040953,3.7359461832865,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,9508,131.5311365447,7.05018753255587,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,832,14.1634492585642,3.92252605830444,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,8054,410.255983963101,8.68389286064955,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,193,4.67973248502925,2.50582298050276,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,6561,156.772669431729,7.30170350228539,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,1877,13.8426608279826,3.89167784043294,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,2365,58.6432837157595,5.89828778359572,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,8167,1183.79884341112,10.2104264220576,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,99850,2711.22594995881,11.405261656096,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,33644,778.434891006236,9.6062847042365,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,5519,149.857346197523,7.23704114190854,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,10819,382.214523921918,8.58200843037138,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1987,32.7233668282246,5.07567667220848,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,435,140.576810667886,7.14544117077363,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,6826,176.589784555943,7.47240478613418,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,2592,59.5527709142372,5.92012107450576,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,14089,205.275272175906,7.68842707426907,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,45566,369.192662432233,8.53213248969002,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,14307,580.318708877309,9.18318553008403,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,17195,330.376450954476,8.37232727182009,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,6961,300.926930442671,8.23805563388467,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,5224,130.521011012546,7.03914948406192,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,2204,37.8134084279848,5.27848322489904,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,1060,35.0014308237952,5.16998234036934,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,9253,52.3700938058463,5.73795964196608,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,6970,143.125101991535,7.17117781858936,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,777,7.15081951042186,3.02694511997969,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,360,18.1966800015725,4.26278491836358,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,1068,16.2075125187216,4.10496665442249,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,540,41.7453247094898,5.4176947280487,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,513,50.3124622431538,5.68123735021123,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,741,26.7534521451691,4.79459532879901,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,480,22.3694411366848,4.54655132841016,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,718,19.9071508596668,4.38592456567695,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,86,2.05493820623818,1.61114319822556,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,12955,148.564759669615,7.22462647837609,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,558,15.5365721199867,4.04758830291365,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,1902,92.5784176376298,6.54810392856907,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,3131,75.6392428619286,6.26001140329005,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,1069,32.2221281832126,5.05407258904929,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,1306,24.9469664944039,4.69749397530875,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,1113,38.0914008887084,5.28877938120243,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,6702,85.6789851825013,6.43761035767816,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,262,67.0756407850172,6.08906675207587,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,281,72.8864825062985,6.2072385430893,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,12200,82.8166163983412,6.38916437722605,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,0,0,0,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,6,1.53608337675612,1.34260217657167,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,203,4.9773049879923,2.57949515719189,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,571,12.301817454615,3.73355147246534,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,3321,81.7317171980741,6.37036862225233,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,284,8.97197416744199,3.31787914550976,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,9467,137.324233779343,7.11191012204414,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,1273,33.194098031969,5.09567542950737,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,121,72.2812566729129,6.19537233877301,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,788,21.4853377058677,4.49091264680276,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,599,25.2310447244026,4.71320336298205,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,920,24.7759896196274,4.68795591304995,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,30,7.68041688378059,3.11776433088639,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,38,0.953049185832994,0.965728282693113,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,10,0.410688958368823,0.496399924373072,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,10,0.581506489725767,0.661299475979221,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,10,1.04301957680971,1.03070302846222,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,489,12.5028420633372,3.75519119098912,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,890,37.0139921972914,5.24845863865588,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,438,3.53142112913953,2.17996357442852,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,2997,102.038118817108,6.68703434907355,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,2633,67.5840017115695,6.09980017940304,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,4437,118.0389900102,6.89529038079688,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,1575,111.283459687036,6.81100161185887,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,2748,207.553702546671,7.70427511503617,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,39,1.02507964008858,1.0179786458252,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,632,25.0173900423225,4.70140433896247,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,124,1.42698230018169,1.27916358704973,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,33,0.860491150868011,0.895683528529153,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,273,5.09627661975858,2.60792836688958,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,21,1.40807642869311,1.26788118177648,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,14,0.691686666726439,0.758462378019901,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,21,0.913850927231289,0.936478460482317,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,5,0.369158614264111,0.453289589588414,"ykfJ",NA
