"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_8h_3.bam","TPM","log_normalized","ID","proteinID"
"53","b0052","U00096.3",52427,53416,"-",990,71,2.62786708732154,1.85912160140816,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,140,3.98593057665239,2.31786279510045,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,537,8.35533016137526,3.22578856888815,"lptD","AAC73165.1"
"56","b0055","U00096.3",57364,58179,"+",816,25,1.12261306288332,1.08584140226677,"djlA","AAC73166.1"
"57","b0056","U00096.3",58474,59124,"+",651,25,1.40714632766942,1.26732384425796,"yabP","AYC08162.1"
"58","b0057","U00096.3",59121,59279,"+",159,16,3.68725437710809,2.22874309194387,"yabQ","AYC08163.1"
"59","b0058","U00096.3",59687,60346,"-",660,7,0.388628231223608,0.473660407267229,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,40,0.50419112999672,0.588987894661227,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,27,0.420636241521179,0.506537195161163,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,2,0.105293363139401,0.144429335566781,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,12,0.292551619740612,0.370221897605365,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,13,0.280039491383099,0.35618832049377,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,184,7.67024417354054,3.11607262355042,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,27,1.29325024844159,1.19739379603791,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,5,0.262103650733273,0.33583039705449,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,7,0.159214545380249,0.213147602506013,"thiP","AAC73178.1"
"69","b0068","U00096.3",74497,75480,"-",984,11,0.409616863920353,0.495303089124604,"thiB","AAC73179.1"
"70","b4762","U00096.3",75516,75608,"-",93,2,0.788001943494873,0.838348304680566,"sroA",NA
"71","b0069","U00096.3",75644,77299,"-",1656,39,0.862947780512049,0.897587235282147,"sgrR","AAC73180.1"
"72","b4577","U00096.3",77367,77593,"+",227,2,0.322837800638869,0.403636176839922,"sgrS",NA
"73","b4662","U00096.3",77388,77519,"+",132,2,0.555183187462297,0.637084527672666,"sgrT","ACO59989.1"
"74","b0070","U00096.3",77621,78799,"+",1179,17,0.528342270002288,0.61196766898813,"setA","AAT48123.1"
"75","b0071","U00096.3",78848,79453,"-",606,48,2.90234379188211,1.96434088327622,"leuD","AAC73182.1"
"76","b0072","U00096.3",79464,80864,"-",1401,88,2.30157312832336,1.72315360133486,"leuC","AAC73183.1"
"77","b0073","U00096.3",80867,81958,"-",1092,50,1.67775139068277,1.42102202336634,"leuB","AAC73184.2"
"78","b0074","U00096.3",81958,83529,"-",1572,29,0.675967316032339,0.744994014515882,"leuA","AAC73185.1"
"79","b0075","U00096.3",83622,83708,"-",87,2,0.842346905115209,0.881544739587543,"leuL","AAC73186.1"
"80","b0076","U00096.3",84368,85312,"+",945,15,0.581620482103359,0.661403459309253,"leuO","AAC73187.2"
"81","b4726","U00096.3",85467,85511,"-",45,0,0,0,"yabR","AYC08164.1"
"82","b0077","U00096.3",85630,87354,"+",1725,47,0.998364201453939,0.998819537959496,"ilvI","AAC73188.2"
"83","b0078","U00096.3",87357,87848,"+",492,20,1.48951586880128,1.31586521153489,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,523,19.0684709102722,4.3268587915975,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,79,6.30659071770897,2.86919839633042,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,143,5.56244047056174,2.71423243070004,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,50,5.00575005088956,2.5863444336287,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,75,1.55526699373988,1.35347404279497,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,13,2.73762744162443,1.90212277162245,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,145,3.57063380646114,2.19239423662614,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,123,3.31639228537081,2.10982598680018,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,48,1.6240261660947,1.39178210620098,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,58,1.6136987407788,1.38609286330959,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,79,2.32508043327584,1.73338923964681,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,72,2.47025328354011,1.79504096469743,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,94,2.33357486112201,1.73707012566205,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,95,3.779585869043,2.25688562018069,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,126,5.55584041749273,2.71278073672933,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,197,5.71535376356674,2.74746340255666,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,690,21.9470853793689,4.52023901646709,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,715,28.5393187541893,4.88456464945026,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,95,6.78557229120585,2.96080309085715,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,319,4.31959601952373,2.4113166888168,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,2,0.18790815575647,0.248423297117761,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,16,2.96097699979892,1.98585632397104,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,32,1.57600388698975,1.36513477036891,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,29,1.71114431691278,1.43890191131388,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,6,4.88561204966821,2.55719245011631,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,138,4.84349470441245,2.5468314315713,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,9,0.274130351914052,0.349512882335074,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,10,0.264372946410618,0.33842207156606,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,0,0,0,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,26,1.06565363499474,1.04659836602902,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,53,3.51817172054912,2.17573910377143,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,49,2.09995605643634,1.63224776465735,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,29,0.773377453277173,0.826499638331839,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,16,0.766370517595014,0.820787997476437,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,795,10.9348580503554,3.57710950242425,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,702,13.5883504709472,3.86674485943712,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,530,13.6282862438113,3.87068885736609,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,16,0.316220844638719,0.396401574737421,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,345,4.86586650443283,2.55234423857113,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,37,3.73486871565545,2.24332442444791,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,136,6.26833244108375,2.86162440748266,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,110,4.6489388015874,2.49797987115929,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,38,4.00114779929724,2.32225924175062,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,37,0.874118210047021,0.906211953888277,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,27,0.413775173591724,0.499552712980863,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,57,3.88938389428894,2.28965268426681,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,64,3.53709469659237,2.18176877140972,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,60,2.37165633479039,1.75345749317179,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,19,0.902982771825837,0.928262500595678,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,31,2.57574784931487,1.83824500571338,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,9,0.268112856384231,0.342683144610317,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,58,5.57806100158969,2.71766238705487,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,7,0.284047212190012,0.360698248831081,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,187,8.04233673668975,3.17669564463174,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,203,9.35640798191177,3.37245180010546,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,8,0.236591382550519,0.30636885701943,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,0,0,0,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,1,0.0604654956642106,0.0846976807044354,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,3,0.192853107223745,0.254416394644419,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,4,0.056415843529656,0.0791778435073283,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,0,0,0,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,0,0,0,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,5,0.381688441380329,0.466432337325959,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,139,3.6432407451925,2.2151320844564,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,25,0.988190139495998,0.991455734863294,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,644,51.7489171050383,5.7210695715844,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,222,11.5383603726207,3.64827679574278,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,10,0.69005819910568,0.757072928232572,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,36,0.542845783296468,0.62559386308005,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,74,1.0696310404599,1.04937359693088,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,12,0.195947007339634,0.258153464835269,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,10,0.459174064818441,0.54515199255777,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,6,0.246748083316576,0.318169985082999,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,3,0.0554343273411673,0.0778368121603378,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,123,3.51832717862524,2.17578874215417,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,14,10.6872763586492,3.54686685352574,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,63,1.62338375068089,1.39142886162851,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,31,17.2106788113312,4.18671279531792,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,52,5.52286579527711,2.70550594609289,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,11,0.645934285412865,0.71890673673066,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,12,0.548945174120024,0.631286079940921,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,117,6.13322542715859,2.83455456693086,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,96,2.31728634766872,1.73000355072443,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,137,3.52278342528708,2.17721091377938,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,59,1.86691134022296,1.51949728965048,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,564,53.4008758917223,5.76555797493782,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,12,0.540842662324895,0.623719553694114,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,195,8.66085772441183,3.27215128221031,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,65,0.891034745309859,0.919175871180703,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,66,3.04198486111417,2.01506391824501,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,256,68.9733465835512,6.1287335873123,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,1703,85.9524516589356,6.4421548003528,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,440,18.9231452627994,4.31637351823938,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,45,2.2712039487094,1.7098217094724,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,366,24.0340592765936,4.6458203381064,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,38,1.16324096420672,1.11319437658218,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,14,8.40966008549447,3.23414260798794,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,140,6.73214258812549,2.95086824247475,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,52,2.22073274984919,1.68738895365356,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,238,6.44554139590374,2.89637675690508,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,600,9.036273827993,3.32715183353089,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,178,13.4203540870516,3.85003468480324,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,204,7.2855618284526,3.0505995272163,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,223,17.9192678795397,4.24178435655655,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,192,8.91670640243628,3.30986104340859,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,76,2.42367177398684,1.77554439778482,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,23,1.41167182339659,1.27003360086545,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,119,1.25191178705968,1.17115031460103,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,78,2.97716984276657,1.99174217292638,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,65,1.11192150990348,1.078556217567,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,20,1.8790815575647,1.52560865761533,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,28,0.789821809415185,0.839815963204891,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,62,8.90905726704204,3.30874780808188,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,57,10.3910405533988,3.50982763584559,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,27,1.81197150193739,1.49158197342114,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,9,0.779618944095992,0.831568361239213,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,36,1.85529571506388,1.51364016925297,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,8,0.35531723997587,0.438630583661059,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,141,3.00554667976971,2.00199915608458,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,13,0.672806744128038,0.742270783455997,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,34,3.07612610534665,2.02719868564111,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,148,6.64586933226926,2.93468054475823,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,25,1.40069152800121,1.26345003929787,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,26,0.92315343961754,0.943473873309195,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,51,3.2443517517328,2.08554422492647,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,511,12.1427420106053,3.71619439584513,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,16,7.61394085662579,3.1066734180602,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,21,10.1247881292466,3.47570595520947,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,1001,12.6304175147673,3.76875784905241,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,1,0.305350753104263,0.384437516965175,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,0,0,0,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,33,1.50396639588667,1.3242152009235,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,51,2.04234602076294,1.60518424709571,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,117,5.35221544767023,2.66725984510276,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,3,0.17616389602169,0.234089110771557,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,277,7.46862327681068,3.08212745324646,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,74,3.58665963963738,2.19744385391521,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,4,4.44146549969838,2.44399525155161,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,43,2.17926678564039,1.66869408416102,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,29,2.27055688205734,1.70953630623702,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,53,2.65304752697147,1.8691005236096,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,0,0,0,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,4,0.186473742353749,0.246680172849428,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,0,0,0,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,0,0,0,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,3,0.581620482103359,0.661403459309253,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,32,1.52081308939088,1.33388915072098,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,47,3.6332874420001,2.21203618772072,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,17,0.254771180504171,0.327424298956898,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,127,8.03721153248527,3.17587769201729,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,115,5.48677134484223,2.69750058549791,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,83,4.10430971783868,2.35171587119397,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,31,4.07134337472351,2.34236796090414,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,67,9.40620710711984,3.37937242050328,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,4,0.195424481986729,0.25752299420305,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,25,1.83946236809797,1.50561779159436,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,5,0.106952978320232,0.146593939928841,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,8,0.387746988068906,0.47274456191393,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,19,0.659280035111478,0.730557389110469,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,4,0.498531841802879,0.58354973952252,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,3,0.275504438891065,0.351067919681258,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,0,0,0,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,0,0,0,"ykfJ",NA
"247","b0236","U00096.3",253702,254202,"+",501,5,0.365689524675764,0.449629539175696,"prfH",NA
"248","b0237","U00096.3",254259,255716,"-",1458,728,18.2959134370291,4.27022343521017,"pepD","AAC73341.1"
"249","b0238","U00096.3",255977,256435,"+",459,28,2.23524734298546,1.693876014183,"gpt","AAC73342.1"
"250","b0239","U00096.3",256527,257771,"+",1245,80,2.3545118311654,1.7461028319993,"frsA","AAC73343.1"
