"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_8h_2.bam","TPM","log_normalized","ID","proteinID"
"84","b0080","U00096.3",88028,89032,"+",1005,1582,49.3369488553825,5.65354586592312,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,266,18.1635536736948,4.26029321295655,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,506,16.8357118709605,4.15669689365866,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,161,13.7872185888119,3.88627880821059,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,310,5.49866187589099,2.70014268679411,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,94,16.9320863971402,4.16447145033804,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,472,9.94193542399,3.45179604139365,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,410,9.45575629430261,3.38622551478498,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,148,4.28316819806246,2.40140334111266,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,366,8.71018102162778,3.27949819127478,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,229,5.76498260771125,2.75808622514032,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,290,8.51056936408971,3.24953171271155,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,470,9.98029482758263,3.4568448869883,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,542,18.4446970677281,4.28130485384099,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,496,18.7073608369663,4.30066268190521,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,948,23.5253913797027,4.61620425424934,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,3112,84.6679373431465,6.42068344752012,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,3048,104.064871423725,6.71513657273539,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,288,17.5957180028512,4.21689854808892,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,2677,31.0064788241068,5.00029206316652,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,18,1.44657104734978,1.29076117861028,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,36,5.69861321683248,2.74386245194613,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,124,5.22372878209644,2.63777919187133,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,97,4.89566852041889,2.55965541225668,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,10,6.96497170946192,2.99366923749553,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,702,21.0750437070787,4.46434438920157,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,6,0.156321060810866,0.209542028054254,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,27,0.61056570180348,0.687567515568686,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,6,0.426426839354811,0.512405753784885,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,125,4.38232280377218,2.42822891892996,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,103,5.84830504952101,2.77574696628774,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,133,4.87548019662334,2.55470676639703,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,90,2.05299384449205,1.6102246807567,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,53,2.1714323564793,1.66513457123823,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,4601,54.1314777622201,5.78480436730593,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,2652,43.9091243426934,5.48893668699438,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,2618,57.5819871643304,5.87238522670998,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,71,1.20027425090242,1.13768335818517,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,2510,30.2807372818985,4.96720261202123,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,162,13.9875051685888,3.90568834605455,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,953,37.5714228629276,5.26946046147698,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,844,30.5109141321065,4.97777970245536,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,54,4.86347162471048,2.55175510368408,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,167,3.37471066386888,2.12918760263524,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,52,0.681640895028896,0.749869659057112,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,190,11.0894800960707,3.59568029820488,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,268,12.6693150552203,3.77286904879007,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,166,5.61255001830427,2.72520673002615,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,120,4.87819030234687,2.55537206599978,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,44,3.12713015526862,2.04513893662449,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,34,0.866374529713556,0.900238524207856,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,132,10.8587747911296,3.56788305805377,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,25,0.867729033570837,0.901285166889482,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,742,27.2958222275744,4.82251715513572,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,866,34.141502832419,5.13510398465475,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,7,0.177075551935473,0.235206924373356,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,0,0,0,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,1,0.0517200869514499,0.0727507855224296,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,4,0.21994647503564,0.286817851153216,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,1,0.0120640387577285,0.0173005800274616,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,6,0.253784394271892,0.326289277918121,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,7,0.375036938201796,0.459470374888032,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,21,1.37122880530032,1.24563487848661,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,633,14.1915035153092,3.92519275648098,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,62,2.09625362129436,1.63052365080967,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,2779,191.009766913763,7.58503588780278,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,613,27.2523041993627,4.82029663043042,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,33,1.9478310712902,1.55965385157176,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,121,1.5606695867498,1.35652110833933,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,287,3.54842641529391,2.18536751333132,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,53,0.740261030617945,0.799303719484045,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,6,0.235656937538185,0.305278255206884,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,7,0.246236373566836,0.317577730184132,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,15,0.237083000700292,0.306942299571796,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,753,18.423736641305,4.27974886079978,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,38,24.8127117149581,4.69000980440221,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,185,4.07759419699511,2.34414509892855,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,66,31.3423726925786,5.01535361619283,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,89,8.08542368011449,3.18355379315481,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,42,2.1095827773851,1.63672102235692,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,48,1.87819461828187,1.52516414778952,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,432,19.3703934237396,4.34840193896126,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,311,6.42126344360472,2.89166482143565,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,1098,24.1501229589132,4.65249354826929,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,213,5.76504782687327,2.75810013366212,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,2181,176.63492207368,7.47277142545928,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,8,0.308412031415288,0.38781693080004,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,679,25.7957224948617,4.74393081094409,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,300,3.51766247952622,2.17557648912338,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,199,7.84544926518635,3.14493542004361,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,905,208.565053579292,7.71125434734039,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,8042,347.183693104294,8.44370482691519,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,2757,101.421269381971,6.67837153446359,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,305,13.1672502358629,3.82448786330211,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,1164,65.3808634662393,6.05269549065427,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,120,3.14209250050914,2.05035977193981,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,34,17.4695192056996,4.20707440578913,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,511,21.0183102964668,4.46063185441443,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,183,6.68491165820733,2.94202867553105,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,514,11.9068585099671,3.69006599068273,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,4029,51.902350833703,5.72525992801625,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,1134,73.1322029493502,6.21202847875438,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,695,21.2309444652458,4.47449733638686,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,686,47.1510255857652,5.58949462175651,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,630,25.0262291461655,4.70189439448134,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,242,6.60126561497305,2.92623964808655,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,72,3.77998464634114,2.25700598417191,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,568,5.11124538885578,2.61146641167094,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,504,16.4547456636038,4.12554743014922,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,261,3.81902860539824,2.26874236483464,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,61,4.90226854935204,2.56126956394245,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,102,2.46106390657661,1.79121558029272,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,162,19.911625004697,4.38623327040292,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,193,30.0949150729735,4.95860677174495,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,95,5.45334323405672,2.69004676016408,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,78,5.77944460997904,2.76116708881166,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,154,6.78864331175402,2.96137204999906,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,24,0.911778114693197,0.93491509057412,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,922,16.8107432359264,4.15467581572961,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,19,0.841108871693495,0.880574941195248,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,74,5.72675451666869,2.74991061002792,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,783,30.0748502675111,4.95767553463368,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,140,6.70937641737157,2.94661417065278,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,185,5.61854549237117,2.72651420169985,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,111,6.03993640429901,2.81556239624654,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,1845,37.5010879492916,5.26682730840584,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,38,15.4676644456882,4.0415640518002,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,46,18.9703834718239,4.319790130603,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,4115,44.4124874758819,5.50501715765341,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,1,0.261186439104822,0.334781562652594,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,1,0.40704380120232,0.492667240297106,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,57,2.22203388492162,1.68797166640678,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,140,4.79555429176067,2.53494664841593,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,346,13.5386528734485,3.86182169269831,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,8,0.401825290930495,0.487306557897682,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,540,12.4539229242034,3.74995499317834,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,221,9.16225445113741,3.3451485880087,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,39,37.0409859094111,5.24948273194247,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,114,4.9419508809875,2.57093667921428,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,67,4.4870490820572,2.45603048087865,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,98,4.19611000529058,2.37743197397426,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,9,3.66339421082088,2.22138039020914,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,3,0.119627376689231,0.163018668667725,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,6,0.391779658657233,0.476930827189231,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,0,0,0,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,3,0.49749797924728,0.582554056214799,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,95,3.86190065602461,2.28152041485473,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,170,11.2409353538784,3.61364189628756,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,57,0.73068108117668,0.791339898595582,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,612,33.1287255403422,5.09291463616393,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,257,10.488267945303,3.52208939808609,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,130,5.49866187589099,2.70014268679411,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,107,12.0201931114907,3.70267894115773,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,200,24.0171438257308,4.64484518320539,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,10,0.417898302567715,0.503754060332914,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,65,4.09087193778637,2.34791277468751,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,30,0.548903199519766,0.631246984065117,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,8,0.331665319498187,0.413231542942032,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,46,1.36529274986611,1.24201875550638,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,23,2.45195432629017,1.78741337596803,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,16,1.25683700020365,1.17430222380675,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,2,0.138376921380038,0.186978319130871,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,1,0.117387163642617,0.160129152059751,"ykfJ",NA
"247","b0236","U00096.3",253702,254202,"+",501,10,0.625596261328915,0.700968989205716,"prfH",NA
