"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_8h_1.bam","TPM","log_normalized","ID","proteinID"
"83","b0078","U00096.3",87357,87848,"+",492,210,6.94575213233016,2.99018378926849,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,11903,192.732724541644,7.59792385846205,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,3175,112.563122791918,6.82735061614471,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,7567,130.718760194057,7.04131702748337,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,2457,109.241878618976,6.78452856793671,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,6280,57.8346595208139,5.87859439259316,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,2559,239.323930368456,7.90883650243292,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,8853,96.8172230694422,6.61201660351306,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,8413,100.738741522592,6.66872534349772,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,4473,67.2102530433676,6.09191670954783,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,6539,80.7961471276964,6.35396098388964,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,6410,83.7825871668474,6.4056960862371,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,6119,93.233994072063,6.55817568797589,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,7099,78.2664990276378,6.30863935301538,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,9140,161.492238502833,7.34422699874108,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,8519,166.821754101987,7.39078592879941,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,11338,146.082499478825,7.20048178839258,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,29714,419.733592919761,8.71676320256627,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,40233,713.189310123972,9.48016272982226,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,2095,66.4556256648843,6.0758668609725,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,5220,31.3911914552064,5.01752963109406,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,133,5.54947785752327,2.71137989559844,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,397,32.6279963803573,5.07159091781267,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,1163,25.4373501479185,4.72450567566491,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,671,17.5831227892832,4.21592105376896,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,99,35.8003909906389,5.20164918935604,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,4801,74.8335410771757,6.2447641865926,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,204,2.7594951114979,1.91053892545426,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,207,2.43036892793593,1.77836374312738,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,34,1.25460038515947,1.17287174681179,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,776,14.1250271551433,3.91886582746007,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,921,27.1509882265962,4.81511366318167,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,1602,30.4902851499221,4.97683491627037,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,1537,18.2033879028093,4.26328895163621,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,704,14.9753269503326,3.99777355249448,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,43458,265.460925414821,8.05778017738061,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,24277,208.693774211146,7.71214021836212,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,23854,272.402719837544,8.09488378486434,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,458,4.01995171955296,2.32767348881818,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,109714,687.207659239092,9.42670013806114,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,4649,208.409739187929,7.71018473018762,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,7520,153.927352915726,7.27544806877698,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,7031,131.966314907823,7.0549169958724,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,117,5.47106288650046,2.69400269755664,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,2485,26.0723203832535,4.75874664191368,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,15128,102.959643151664,6.69987977656004,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,1434,43.4550200445033,5.47427443822529,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,2172,53.3103312982775,5.7631547587557,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,1454,25.5240602630131,4.72922973281695,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,1233,26.0239842538956,4.75616848752232,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,465,17.1585052676222,4.18257354576833,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,264,3.49272107225745,2.16758949583369,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,1509,64.4509544319662,6.03234232516674,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,159,2.86532878662619,1.9505911356665,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,3908,74.6414468584169,6.2411050540965,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,3683,75.3875586155077,6.25526577784298,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,30,0.39401707011489,0.479248227504267,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,11,0.299835770440862,0.378329355455475,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,37,0.99356020601083,0.99534717573989,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,32,0.913566596252348,0.936264110784889,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,24,0.150327066935288,0.202044114003294,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,1,0.0219607354868353,0.0313397678933259,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,6,0.166901589699948,0.222682896916347,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,193,6.54306388370578,2.91515064444696,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,4070,47.3753385784563,5.59619985358628,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,505,8.86495903220194,3.30231305965012,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,20404,728.141126169254,9.510054266768,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,14864,343.092850860642,8.42665410761235,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,205,6.28238328460963,2.864410674352,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,1714,11.4780901904143,3.64132523712767,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,3234,20.7599900419089,4.4436059912508,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,1299,9.42001051224273,3.3812848279695,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,243,4.95528310020805,2.57417009206222,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,156,2.84912814740315,1.94453170298701,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,309,2.53571741991184,1.82200297688362,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,4466,56.7328600398102,5.85132079196432,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,1030,349.18941970036,8.45199168594937,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,5402,61.818729104792,5.97312285079095,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,897,221.16357244217,7.7954784711041,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,1519,71.6479498218451,6.18285017941317,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,331,8.63194159229419,3.26782664367953,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,378,7.67934842495829,3.11758674089956,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,4988,116.121960112698,6.87186779315759,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,1058,11.341721663701,3.62547175861526,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,4623,52.7927296809325,5.74933929439716,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,673,9.45739642671533,3.38645180404271,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,18386,773.110158273298,9.59639507072622,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,119,2.38188892311642,1.75782927574413,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,4726,93.2190897089583,6.55794748846488,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,3724,22.6712675660883,4.56506505750177,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,2327,47.6315093397465,5.60381946300471,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,8046,962.73377643944,9.91249085857944,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,55312,1239.78914755461,10.2770422578076,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,12462,238.019885043396,7.9009868366842,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,3101,69.5072705121282,6.13970012673877,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,21243,619.507743413279,9.27730540385998,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1334,18.1353845148904,4.25817098633808,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,277,73.8949948167434,6.22679740243196,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,3746,79.9977718032291,6.33981031581491,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,2633,49.937714281814,5.6706623181768,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,9229,110.999734076667,6.80735149664037,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,30214,202.083662779054,7.66593037536815,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,12258,410.438826003789,8.68453413200927,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,11522,182.745040312839,7.52156149870256,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,4885,174.327063386434,7.45390489665268,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,5389,111.146622334689,6.8092423593351,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,1643,23.2692627571879,4.60105837837831,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,513,13.9832500214693,3.90527868806295,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,7972,37.2459370158136,5.25723458887628,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,4570,77.4658081568275,6.2939922247061,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,11816,89.7668746170505,6.50409397670862,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,2311,96.427393449145,6.60625556367118,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,1254,15.7091784947376,4.06256890005772,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,2061,131.523361553844,7.05010289380548,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,2205,178.516196595112,7.48797020481637,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,532,15.8556510214951,4.0751604449828,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,898,34.5462616694538,5.15162593730505,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,2524,57.7676683674546,5.87695075480258,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,180,3.55045199907162,2.18600985617539,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,7523,71.2164422821345,6.17425544305608,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,643,14.7789236048927,3.97992688687689,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,420,16.8756051807725,4.15992018022006,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,4162,82.9997923925128,6.39231385712802,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,843,20.9756252468088,4.45783230815766,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,757,11.9366173273052,3.6933885249612,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,801,22.6295085097078,4.56251771666711,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,44299,467.492489238979,8.87188210889817,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,302,63.8236014118828,6.0184472697352,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,311,66.5904401799563,6.07874730470445,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,69297,388.31387654619,8.60478995821431,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,1,0.135607541631208,0.183464335222684,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,19,4.01539214180719,2.32636250620595,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,300,6.07197947602423,2.82211408781178,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,870,15.4725981926755,4.04199622153989,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,5490,111.533393791061,6.81420936817604,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,461,12.0221301330744,3.70289355576117,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,6080,72.8029892377699,6.20560734574173,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,1583,34.074085460667,5.13233358166734,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,229,112.924098303806,6.831929141615,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,952,21.4271169515203,4.48717226604362,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,472,16.4119896538282,4.12200916287937,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,1131,25.1429720630977,4.70835125809243,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,30,6.34009285548504,2.87579831392686,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,17,0.351958504997028,0.435050872364403,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,8,0.271215083262416,0.346208147812592,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,4,0.19201067841587,0.253397159985154,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,14,1.20540037005518,1.14104058751064,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,1359,28.6833695061185,4.89158296359302,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,10526,361.368350179771,8.50131314341305,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,16338,108.738945529849,6.77793180805467,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,4010,112.701811801273,6.82911143306281,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,1696,35.9359985322701,5.20695567505875,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,947,20.796816506033,4.44604553510333,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,2005,116.943277836805,6.88194938446173,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,3960,246.899248211303,7.95361008603409,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,286,6.20540110504407,2.84907874353689,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,669,21.8605892412718,4.51479068498852,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,254,2.4129117740334,1.7710031203232,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,92,1.9803006079478,1.57545785542668,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,833,12.8364866112268,3.79040575231007,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,132,7.30620224298752,3.05418899955021,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,58,2.36548493672483,1.75081439945711,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,27,0.9699082447795,0.978128432785992,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,2,0.121894419443782,0.165936911497486,"ykfJ",NA
