"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_4h_1.bam","TPM","log_normalized","ID","proteinID"
"97","b0092","U00096.3",102233,103153,"+",921,3656,87.2404725563393,6.46336861193703,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,3920,103.670810944475,6.70971537056548,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,9411,163.758508954731,7.36420916493094,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,25784,491.891441101774,8.94512611907514,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,27962,669.41740923815,9.38891580285649,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,3917,167.806067120261,7.39922294717891,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,23785,193.173174129223,7.60120008968729,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,521,29.3592237501448,4.92406299808693,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,689,76.4760562816398,6.275678614036,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,2014,59.4919197128885,5.91867054027153,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,1087,38.4688670814483,5.30264320344106,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,143,69.8385117741767,6.14646199813235,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,7118,149.840404753011,7.23687911658398,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,158,2.88644251093941,1.95845017575388,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,173,2.74318012372459,1.90426447312479,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,30,1.49504449352455,1.3190655430234,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,2594,63.7681628838695,6.01721291823528,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,1292,51.4392808674196,5.71257599600536,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,1440,37.0141541975762,5.24846478682648,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,800,12.7960140057123,3.7861795934234,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,7335,210.722124172598,7.72602822325038,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,96620,797.084318609544,9.64039736681582,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,59069,685.773118258649,9.42368976010788,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,92329,1423.949934545,10.4766955159026,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,201,2.38263644283548,1.75814812826894,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,86512,731.827387063047,9.5173296102971,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,1226,74.2258701685898,6.23315698478959,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,10329,285.53713739892,8.16257832515847,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,10007,253.662492072079,7.99244267790514,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,804,50.7748041955975,5.69417828729115,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,2584,36.6144204240047,5.23321395587994,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,4177,38.3933803793162,5.29988131603394,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,3450,141.194006497388,7.15171684616155,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,8480,281.095424411457,8.14003945537054,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,3528,83.6412076649112,6.40328830692991,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,1574,44.8664597694842,5.51936765131279,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,179,8.92043214469647,3.31040296732901,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,515,9.20181653514438,3.35075415619287,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,2207,127.305981624587,7.00344462020986,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,162,3.94274524571358,2.30531255037471,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,6079,156.80647828544,7.30201262198564,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,5677,156.936230904605,7.30319835622621,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,49,0.869152985218508,0.90238465468153,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,17,0.625815107088416,0.701163198831416,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,34,1.23304164663955,1.15901015794053,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,40,1.54225642489901,1.34610955523365,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,50,0.422962934080271,0.508898082444128,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,9,0.266928996617136,0.341335672782793,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,24,0.901626833017881,0.927234165770302,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,232,10.6222911264919,3.53882259314845,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,10051,158.005990990632,7.31293731383558,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,766,18.1601941812137,4.26004027719603,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,19064,918.799265133584,9.84517523486313,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,6249,194.801752749664,7.61324986928186,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,750,31.0411780435182,5.00185528652593,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,1148,10.3826225740423,3.50876109002404,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,2896,25.1068395040364,4.70635591033831,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,5433,53.2093930391209,5.76047094862246,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,839,23.1063060801833,4.59133869198753,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,594,14.6514360365406,3.96822312698132,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,545,6.0401154613575,2.81559908996512,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,9203,157.888952979254,7.31187501215735,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,132,60.4371736507299,5.9410399428822,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,1774,27.4173497139483,4.82870010573701,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,616,205.120104511568,7.68734141888559,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,991,63.1285787487466,6.00289552865193,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,313,11.0237968255702,3.58782063124207,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,1134,31.1137237180468,5.0051180560608,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,9899,311.232972801964,8.28647908835266,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,2542,36.8023225344725,5.24040296970492,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,9043,139.466248503617,7.13407970836311,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,1127,21.3888191880586,4.48470653569712,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,10644,604.456919274953,9.24188049971988,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,265,7.16352499941559,3.02919224056221,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,10015,266.789330738098,8.06495467172946,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,3616,29.7304111717905,4.94159516515487,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,5458,150.882146957431,7.24680848746398,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,17447,2819.37799113445,11.4616728123184,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,124889,3780.58511398247,11.8847753753868,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,48439,1249.47343340491,10.2882586921193,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,9552,289.153960787264,8.18067481251104,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,19835,781.212994045114,9.61141769195238,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1764,32.3873849228792,5.06123119318383,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,462,166.449920874141,7.38758588409639,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,6456,186.200139865957,7.5484377026012,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,2417,61.9100015739835,5.97521749313869,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,9657,156.861327943317,7.30251398024041,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,53059,479.279004107772,8.90772893082625,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,19314,873.388381511558,9.77213042101439,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,15947,341.588377887007,8.42033239943019,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,8485,408.938930164627,8.67926519289335,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,7523,209.548960651891,7.71801194361912,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,2726,52.140750177036,5.73174668908858,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,1113,40.9724831876122,5.39137191375754,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,6707,42.3200609375873,5.43696336724942,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,8327,190.628918556677,7.58217148315641,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,4227,43.3694818812724,5.47149580126427,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,839,47.2790570563752,5.5933255938184,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,1771,29.9626942502464,4.95245910940423,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,1358,117.039118456601,6.88312124131774,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,1235,135.033757500952,7.08782089813206,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,1530,61.5843327909535,5.96772963649014,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,1048,54.4493083911153,5.79309756092032,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,1872,57.8638992835526,5.87931120785405,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,190,5.06140517625947,2.59965228310778,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,15318,195.838304718786,7.62086718611495,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,1097,34.0521723137394,5.13143195108174,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,3005,163.065056628905,7.35812418916034,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,5575,150.150286587709,7.23983990415731,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,1062,35.6876721807479,5.19722346391014,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,1109,23.6169223321562,4.62157849872101,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,1382,52.729907819008,5.74765345779422,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,45455,647.841464047618,9.34172220733306,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,814,232.329914293715,7.866227471107,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,819,236.832752248554,7.89380359389482,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,75961,574.864531390319,9.1695856561687,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,4,0.732571801827029,0.792915142257602,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,2,0.570835170254827,0.651531804736632,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,459,12.5466588447241,3.75986516325357,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,996,23.9226726104826,4.63938688055039,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,2825,77.5099378337586,6.2948033776309,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,296,10.4250602567693,3.51412986909088,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,7042,113.880146323751,6.84398568162159,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,1572,45.6985266854004,5.54530512925065,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,192,127.867078137081,7.00973993311109,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,1150,34.9567457303354,5.16819055035714,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,897,42.1228786050541,5.43038158120183,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,1604,48.1575889397768,5.61934225164899,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,57,16.2688023522626,4.11009612561953,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,95,2.65627180051785,1.87037332167714,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,4,0.183142950456757,0.242624394434837,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,12,0.777952355922508,0.83021666455279,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,42,4.88381201218019,2.55675115321614,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,978,27.8776351045461,4.85188069436165,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,2327,107.892062205791,6.7667549809854,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,586,5.26732608430232,2.64785005742605,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,4379,166.214089129563,7.38555260095547,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,2867,82.0423185874254,6.3757748199883,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,3137,93.0395847097728,6.55519626277585,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,837,65.9314621644326,6.06461262621335,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,1359,114.432767664705,6.85090900679958,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,84,2.46144125413882,1.79137286365895,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,790,34.8633568339369,5.16443862662455,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,207,2.6557331519824,1.87016076559237,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,37,1.07560145506349,1.05352945236536,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,415,8.63685504994934,3.26856240536491,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,94,7.02670911956538,3.00480861663232,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,59,3.24975460960862,2.0873795391982,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,53,2.57127850972401,1.83644064832602,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,4,0.329245753630125,0.410607857636443,"ykfJ",NA
