"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_24h_2.bam","TPM","log_normalized","ID","proteinID"
"36","b0035","U00096.3",34781,35371,"-",591,54,1.88830507653631,1.53022313459377,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,2,0.0525863867794252,0.0739386415233979,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,41,0.54525382894265,0.627843839863417,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,158,2.68086954078952,1.88004661791232,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,213,3.85122821602704,2.27835004974217,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,12,0.163694653499518,0.218712553373263,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,12,0.321656809405667,0.402347605252542,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,11,0.241327972449528,0.311884341667617,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,7,0.112404933978398,0.153682048763779,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,0,0,0,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,9,0.139638175704825,0.188575855115534,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,214,8.32885179081586,3.22169952291681,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,412,4.57035824035288,2.47777011301611,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,2322,99.9739518958695,6.65783936079736,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,1526,37.4104421193159,5.26342666484001,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,7951,434.706201016671,8.76721183576211,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,12851,323.095558400779,8.34027543901092,"rsmA","AAC73162.1"
"53","b0052","U00096.3",52427,53416,"-",990,299,6.24168540534335,2.85632550434663,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,3527,56.6360288774016,5.84889903213071,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,21554,189.148477024623,7.57098257366659,"lptD","AAC73165.1"
"56","b0055","U00096.3",57364,58179,"+",816,93,2.35536746372698,1.74647077210846,"djlA","AAC73166.1"
"57","b0056","U00096.3",58474,59124,"+",651,352,11.174486023838,3.60578896152663,"yabP","AYC08162.1"
"58","b0057","U00096.3",59121,59279,"+",159,160,20.7964276772972,4.4460197989463,"yabQ","AYC08163.1"
"59","b0058","U00096.3",59687,60346,"-",660,1371,42.929852963507,5.45712976551826,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,5039,35.82326851453,5.20254578405263,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,1208,10.6144011926919,3.53784286947287,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,39,1.15803383644864,1.10971748544407,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,244,3.3550324690969,2.12268347492758,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,288,3.49908148221191,2.16963049559412,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,514,12.0848183187912,3.70982198775641,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,714,19.2886866706932,4.34260357432389,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,83,2.45395615215747,1.78824976802419,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,27,0.346365083871186,0.429069667951725,"thiP","AAC73178.1"
"69","b0068","U00096.3",74497,75480,"-",984,72,1.51217926860835,1.32893941833151,"thiB","AAC73179.1"
"70","b4762","U00096.3",75516,75608,"-",93,16,3.5555182803121,2.18761519846211,"sroA",NA
"71","b0069","U00096.3",75644,77299,"-",1656,145,1.80956234941156,1.49034541674232,"sgrR","AAC73180.1"
"72","b4577","U00096.3",77367,77593,"+",227,201,18.2993676249654,4.27048167091579,"sgrS",NA
"73","b4662","U00096.3",77388,77519,"+",132,192,30.060290915366,4.95699943717505,"sgrT","ACO59989.1"
"74","b0070","U00096.3",77621,78799,"+",1179,669,11.7267642518118,3.66979375911853,"setA","AAT48123.1"
"75","b0071","U00096.3",78848,79453,"-",606,512,17.4607630399486,4.20639028011368,"leuD","AAC73182.1"
"76","b0072","U00096.3",79464,80864,"-",1401,381,5.62021231380705,2.72687748578851,"leuC","AAC73183.1"
"77","b0073","U00096.3",80867,81958,"-",1092,382,7.22947243740658,3.04079994749588,"leuB","AAC73184.2"
"78","b0074","U00096.3",81958,83529,"-",1572,418,5.49527741844994,2.69939114563848,"leuA","AAC73185.1"
"79","b0075","U00096.3",83622,83708,"-",87,1,0.237545402348438,0.307481454922653,"leuL","AAC73186.1"
"80","b0076","U00096.3",84368,85312,"+",945,56,1.22467851877417,1.15359687186343,"leuO","AAC73187.2"
"81","b4726","U00096.3",85467,85511,"-",45,0,0,0,"yabR","AYC08164.1"
"82","b0077","U00096.3",85630,87354,"+",1725,128,1.53351049307374,1.34113780410186,"ilvI","AAC73188.2"
"83","b0078","U00096.3",87357,87848,"+",492,101,4.24250294804009,2.39025576759924,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,1057,21.7357588602587,4.50689125316647,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,1090,49.0771906420531,5.64608172344254,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,1918,42.0788228325631,5.42890692237331,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,466,26.3130210437442,4.77151699169943,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,602,7.04086185772331,3.00735014459131,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,182,21.6166316137079,4.49931217381465,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,492,6.83326169497483,2.96961315698493,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,389,5.91556221609874,2.78984654326388,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,174,3.32037146883717,2.11115536174275,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,238,3.73471154216155,2.24327653353532,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,562,9.32895172885504,3.3686219393786,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,389,7.52738675250767,3.09210369033349,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,444,6.21673699316766,2.85134667812973,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,1410,31.6391905603506,5.02853337434603,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,2379,59.1642413480906,5.91083436995095,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,2784,45.5545501282743,5.54085027506004,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,5030,90.2363225014757,6.51153639142991,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,44360,998.653292147466,9.96528400423201,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,431,17.3630408418312,4.19873307761375,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,1607,12.2730913366344,3.73043251206389,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,32,1.6957087183027,1.43066461619219,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,163,17.0132896500162,4.17098977021129,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,759,21.0831123027882,4.46487160882297,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,853,28.3872493618034,4.87711842434966,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,150,68.888166681047,6.1269762970435,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,129,2.55361307524571,1.82928660629262,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,48,0.824596508900314,0.867577461818298,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,42,0.626256060736791,0.701554433594028,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,1,0.046862698422481,0.0660722375941014,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,168,3.88362818873017,2.28795336603084,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,442,16.5481356918602,4.13324586211375,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,457,11.0462779555223,3.59051554801497,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,857,12.890209354947,3.79599643884797,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,269,7.26702621066731,3.04736846087515,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,10427,80.8892921152339,6.35560291156177,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,6883,75.1437799153164,6.25065428456328,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,2708,39.2735063941632,5.33175918021422,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,324,3.61161262211315,2.20527133093672,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,6123,48.7069566498904,5.63537587065797,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,8241,469.179654230172,8.87706830133838,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,742,19.2886866706932,4.34260357432389,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,599,14.2782047896011,3.93340312953755,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,94,5.58231695518829,2.71859549754534,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,2133,28.4213654798208,4.87879230019019,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,29672,256.467965089087,8.00824912893586,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,687,26.4392014021672,4.77816658842801,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,1373,42.7979424674559,5.45279119161516,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,2063,45.9923261692557,5.55435327930625,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,1719,46.0773379473618,5.55696083840047,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,132,6.18587619176749,2.8451640788049,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,181,3.04116052909013,2.01476966157391,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,1030,55.869930457857,5.8295941350107,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,64,1.4647317832515,1.30143065835703,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,858,20.8119883846262,4.44704938718987,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,619,16.0912359153087,4.09518482100713,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,32,0.533758192201817,0.617071049718578,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,2,0.0692343383729116,0.096578075470303,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,4,0.136412211249598,0.184486239116848,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,6,0.21754157899278,0.283971041122748,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,14,0.111366551216473,0.152334725282003,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,2,0.0557798920494308,0.0783090944051155,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,0,0,0,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,27,1.16248781274267,1.1126920020926,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,984,14.5463424923069,3.95850329975325,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,684,15.2490310711444,4.02228178776497,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,43872,1988.33003199401,10.9580669253502,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,43867,1285.92221608404,10.3297091417474,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,42,1.63463446361807,1.39760281229615,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,597,5.07731302575124,2.60343360306751,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,1292,10.5329599233033,3.52769092172303,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,2470,22.7478304414687,4.56972381236018,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,165,4.27313815878675,2.39866179652532,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,62,1.438069472803,1.28573923614695,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,57,0.594043192257138,0.67269072117967,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,2748,44.3336491895825,5.5025103923525,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,1049,451.648042802615,8.82224590613982,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,3215,46.7247797214275,5.57666663362632,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,705,220.755261409719,7.79282452437845,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,1352,80.988522915457,6.3573500644739,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,64,2.11963589787837,1.6413776576202,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,107,2.76068682954009,1.91099617123301,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,1493,44.1416450020615,5.49638708747724,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,414,5.63630454663112,2.73038009452656,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,1227,17.7949011616094,4.23226942346165,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,127,2.26652776385828,1.70775790198012,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,17856,953.540390896726,9.89866243561087,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,36,0.915119557386603,0.937434459755813,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,976,24.4490366111643,4.66953913811947,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,702,5.42755252638552,2.68426949490666,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,2214,57.55411359692,5.87169862270024,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,8036,1221.14406054903,10.2551986378955,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,42736,1216.5308641658,10.2497426294663,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,5944,144.180022095825,7.1816991306686,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,771,21.9474283103666,4.52026057655391,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,20578,762.140158044401,9.57580423601669,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1077,18.5946254424781,4.2923860905147,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,85,28.7975123010934,4.89711998461211,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,528,14.320059845509,3.93735002783237,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,871,20.9795780346825,4.4580917844905,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,2305,35.2078102438611,5.1782290238183,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,6757,57.3954799338884,5.86778479739442,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,6225,264.709159005875,8.05370414821893,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,6350,127.906391352236,7.0101799860079,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,2647,119.96511658206,6.91844725884654,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,2294,60.087245006206,5.93279927219357,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,388,6.97874900058649,2.99616256196992,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,61,2.1116473203738,1.63767855197535,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,3090,18.3345766618807,4.27311127128163,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,2660,57.2632885536204,5.86451522867087,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,4080,39.364666674884,5.33502107308561,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,861,45.6251627018319,5.5430368546513,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,348,5.53650854619039,2.70852023081007,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,2202,178.460874154901,7.48752553345834,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,2451,252.007308261562,7.98303524837191,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,503,19.0388724398718,4.32472942721433,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,746,36.4472144284121,5.22678650035959,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,1079,31.363009218924,5.01627385541712,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,74,1.8537179397809,1.51284274652044,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,3581,43.0520985837399,5.46113884375467,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,281,8.20236221922636,3.20200424426955,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,85,4.33740308732518,2.41613796956597,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,593,15.018633397743,4.00167916682886,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,106,3.34960810467476,2.1208854214414,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,48,0.961230232758796,0.971758906342092,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,183,6.5659033867873,2.91951235393252,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,16539,221.66174878168,7.79870992759137,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,50,13.4197727300741,3.84997652133996,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,52,14.1402026345307,3.92031260918566,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,27351,194.644653604682,7.61209187592245,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,0,0,0,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,1,0.268395454601482,0.343004612548358,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,139,3.57293103308416,2.19311916122278,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,449,10.1412415868164,3.47783811134729,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,6073,156.688328185018,7.3009320680847,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,756,25.0381990436882,4.70255776149413,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,1000,15.2071008125932,4.01855413408485,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,257,7.02549953850361,3.00459119401592,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,46,28.8077787938924,4.89761696795445,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,314,8.9754706796053,3.31838491462944,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,392,17.3103598326734,4.19458823794574,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,1176,33.2018377118489,5.09600194007286,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,68,18.2508909129008,4.26685330879266,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,0,0,0,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,2,0.0861102083513088,0.119170501829986,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,1,0.0609629793637584,0.0853743165541618,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,26,2.84300370429718,1.94223436702486,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,1882,50.4465096084555,5.6850012955948,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,424,18.4864447295974,4.28439899210939,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,6849,57.8914176194468,5.87998549702408,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,889,31.731388694016,5.03260290776405,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,324,8.71865859557002,3.28075720158136,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,299,8.3390938613899,3.22328257722642,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,6050,448.143449914338,8.81103248424533,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,11769,931.890613412922,9.86556411679121,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,204,5.62127440117344,2.72710892025093,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,153,6.3493310254218,2.87761293427138,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,237,2.85928117397691,1.94833215751604,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,23,0.628741203834953,0.703757387408631,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,420,8.21961079717038,3.20470584904466,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,142,9.98175476398845,3.45703669449761,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,59,3.0559412287081,2.02003674759134,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,22,1.00366865363115,1.00264395000668,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,0,0,0,"ykfJ",NA
"247","b0236","U00096.3",253702,254202,"+",501,31,1.27876237551644,1.18825049128261,"prfH",NA
