"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_4h_3.bam","TPM","log_normalized","ID","proteinID"
"91","b0086","U00096.3",94650,96008,"+",1359,3833,56.8359858957729,5.8538955204609,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,1007,18.737215392253,4.30284655767228,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,2220,33.9680983902193,5.12796743746017,"murD","AAC73199.1"
"94","b0089","U00096.3",98403,99647,"+",1245,1556,25.1851346149838,4.710676116435,"ftsW","AAC73200.1"
"95","b0090","U00096.3",99644,100711,"+",1068,1570,29.6232316700714,4.93655463338705,"murG","AAC73201.1"
"96","b0091","U00096.3",100765,102240,"+",1476,2828,38.6097583009871,5.30778399282186,"murC","AAC73202.1"
"97","b0092","U00096.3",102233,103153,"+",921,4643,101.588158703115,6.68072040642939,"ddlB","AAC73203.1"
"98","b0093","U00096.3",103155,103985,"+",831,4209,102.066197952038,6.68742744738029,"ftsQ","AAC73204.1"
"99","b0094","U00096.3",103982,105244,"+",1263,9057,144.505724749925,7.18493210514783,"ftsA","AAC73205.1"
"100","b0095","U00096.3",105305,106456,"+",1152,36525,638.913082342708,9.32173215084231,"ftsZ","AAC73206.1"
"101","b0096","U00096.3",106557,107474,"+",918,22399,491.68842421078,8.94453176548431,"lpxC","AAC73207.1"
"102","b0097","U00096.3",107705,108217,"+",513,2112,82.9622618625543,6.39166912685731,"secM","AAC73208.2"
"103","b0098","U00096.3",108279,110984,"+",2706,6757,50.3187868406397,5.68141516087848,"secA","AAC73209.1"
"104","b0099","U00096.3",111044,111433,"+",390,163,8.42222874743217,3.23606835734865,"mutT","AAC73210.1"
"105","b0101","U00096.3",111649,111846,"-",198,851,86.6100730924355,6.45302485015935,"yacG","AAC73212.1"
"106","b0102","U00096.3",111856,112599,"-",744,2039,55.2266023669564,5.81318096594463,"zapD","AAC73213.1"
"107","b0103","U00096.3",112599,113219,"-",621,753,24.4347225063316,4.66872744932289,"coaE","AAC73214.1"
"108","b4727","U00096.3",113244,113288,"+",45,86,38.511459057788,5.30419921724873,"yacM","AYC08165.1"
"109","b0104","U00096.3",113444,114487,"+",1044,2346,45.2826197622146,5.5323986233558,"guaC","AAC73215.1"
"110","b0106","U00096.3",114522,115724,"-",1203,203,3.40043475123135,2.13764606521834,"hofC","AAC73217.1"
"111","b0107","U00096.3",115714,117099,"-",1386,263,3.82381219125575,2.27017373890913,"hofB","AAC73218.1"
"112","b0108","U00096.3",117109,117549,"-",441,11,0.502641254907057,0.587500617009764,"ppdD","AAC73219.1"
"113","b0109","U00096.3",117752,118645,"-",894,1634,36.831428964663,5.24151336562564,"nadC","AAC73220.1"
"114","b0110","U00096.3",118733,119284,"+",552,1000,36.5060595214118,5.22905179276964,"ampD","AAC73221.1"
"115","b0111","U00096.3",119281,120135,"+",855,1581,37.2623113649711,5.25785212210146,"ampE","AAC73222.1"
"116","b0112","U00096.3",120178,121551,"-",1374,1338,19.623362021169,4.36620763495966,"aroP","AAC73223.1"
"117","b0113","U00096.3",122092,122856,"+",765,593,15.6205849666678,4.05489925399077,"pdhR","AAC73224.1"
"118","b0114","U00096.3",123017,125680,"+",2664,24140,182.602651959263,7.52044308698422,"aceE","AAC73225.1"
"119","b0115","U00096.3",125695,127587,"+",1893,10361,110.294814607049,6.7982425666867,"aceF","AAC73226.1"
"120","b0116","U00096.3",127912,129336,"+",1425,23349,330.185088448088,8.37149390697702,"lpd","AAC73227.1"
"121","b0117","U00096.3",129407,131260,"-",1854,476,5.17370018951995,2.62613542373776,"yacH","AAC73228.1"
"122","b0118","U00096.3",131615,134212,"+",2598,55748,432.408457668289,8.75958349668356,"acnB","AAC73229.1"
"123","b0119","U00096.3",134388,134750,"+",363,3630,201.513448558193,7.66187390776688,"yacL","AAC73230.2"
"124","b0120","U00096.3",134788,135582,"-",795,1610,40.8096417834831,5.38576377760435,"speD","AAC73231.1"
"125","b0121","U00096.3",135598,136464,"-",867,1633,37.9551858703032,5.28374349329895,"speE","AAC73232.1"
"126","b0122","U00096.3",136570,136917,"-",348,266,15.4030394587584,4.03589126374198,"yacC","AAC73233.2"
"127","b0123","U00096.3",137083,138633,"+",1551,3393,44.0835029631173,5.49452771135529,"cueO","AAC73234.1"
"128","b0124","U00096.3",138835,141225,"-",2391,21438,180.679435808889,7.50525132076384,"gcd","AAC73235.1"
"129","b0125","U00096.3",141431,141967,"+",537,1693,63.5311486795197,6.01192380113033,"hpt","AAC73236.2"
"130","b0126","U00096.3",142008,142670,"-",663,4554,138.415119869383,7.12324322284392,"can","AAC73237.1"
"131","b0127","U00096.3",142779,143705,"+",927,2144,46.6067781778604,5.57309509168538,"yadG","AAC73238.1"
"132","b0128","U00096.3",143702,144472,"+",771,1556,40.668602588398,5.38088881305614,"yadH","AAC73239.1"
"133","b0129","U00096.3",144577,145017,"+",441,385,17.592443921747,4.21664451560438,"yadI","AAC73240.1"
"134","b0130","U00096.3",145081,146310,"+",1230,555,9.09267999591846,3.33523741139648,"yadE","AAC73241.1"
"135","b0131","U00096.3",146314,146694,"-",381,1206,63.7861467089713,6.01761344795194,"panD","AAC73242.1"
"136","b0132","U00096.3",146968,147870,"+",903,226,5.04341521308434,2.59536406586336,"rpnC","AAC73243.1"
"137","b0133","U00096.3",147944,148795,"-",852,4622,109.318680661499,6.78553329816334,"panC","AAC73244.1"
"138","b0134","U00096.3",148807,149601,"-",795,5116,129.678339977826,7.02987622305659,"panB","AAC73245.1"
"139","b0135","U00096.3",149715,150953,"-",1239,52,0.845738444312029,0.884198126207373,"yadC","AAC73246.1"
"140","b0136","U00096.3",151003,151599,"-",597,30,1.01263039476479,1.00908225591615,"yadK","AAC73247.1"
"141","b0137","U00096.3",151626,152231,"-",606,84,2.79325572258881,1.92343663429356,"yadL","AAC73248.1"
"142","b0138","U00096.3",152243,152812,"-",570,76,2.68684598077591,1.88238714862266,"yadM","AAC73249.2"
"143","b0139","U00096.3",152829,155426,"-",2598,30,0.232694513346643,0.30181531499986,"htrE","AAC73250.1"
"144","b0140","U00096.3",155461,156201,"-",741,2,0.0543895947525487,0.07640803828773,"yadV","AAC73251.1"
"145","b0141","U00096.3",156299,156883,"-",585,3,0.103340230029843,0.141877734255828,"yadN","AAC73252.1"
"146","b0142","U00096.3",157253,157732,"-",480,221,9.2780150273668,3.36148976149233,"folK","AAC73253.1"
"147","b0143","U00096.3",157729,159126,"-",1398,3513,50.6378215153743,5.69035623272726,"pcnB","AAC73254.2"
"148","b0144","U00096.3",159186,160112,"-",927,935,20.3252507445427,4.41449079989079,"gluQ","AAC73255.3"
"149","b0145","U00096.3",160149,160604,"-",456,25814,1140.76056164061,10.1570444198183,"dksA","AAC73256.1"
"150","b0146","U00096.3",160782,161486,"-",705,15124,432.296368226115,8.75921033415249,"sfsA","AAC73257.1"
"151","b0147","U00096.3",161501,162031,"-",531,310,11.7644386163917,3.67405818389307,"thpR","AAC73258.2"
"152","b0148","U00096.3",162105,164534,"+",2430,1109,9.19664257000148,3.35002229169516,"hrpB","AAC73259.2"
"153","b0149","U00096.3",164730,167264,"+",2535,2554,20.3023805766321,4.41294275792965,"mrcB","AAC73260.1"
"154","b0150","U00096.3",167484,169727,"+",2244,874,7.8486075775339,3.145450449655,"fhuA","AAC73261.1"
"155","b0151","U00096.3",169778,170575,"+",798,190,4.79793925138555,2.53554021746555,"fhuC","AAC73262.1"
"156","b0152","U00096.3",170575,171465,"+",891,138,3.12108371504272,2.04302377059494,"fhuD","AAC73263.1"
"157","b0153","U00096.3",171462,173444,"+",1983,179,1.81900692344511,1.49518702115334,"fhuB","AAC73264.1"
"158","b0154","U00096.3",173602,174882,"-",1281,5673,89.2416700757712,6.49572186239953,"hemL","AAC73265.1"
"159","b4765","U00096.3",175048,175095,"+",48,640,268.684598077591,8.07512932012993,"yadX","QNV50518.1"
"160","b0155","U00096.3",175107,176528,"+",1422,4088,57.9315736783328,5.88096888657516,"clcA","AAC73266.1"
"161","b4728","U00096.3",176552,176617,"+",66,1025,312.956492079012,8.29442083484427,"yadW","AYC08166.1"
"162","b0156","U00096.3",176610,176954,"+",345,1850,108.057936183379,6.76895094898587,"erpA","AAC73267.1"
"163","b0157","U00096.3",177001,177624,"-",624,215,6.94317170513005,2.9897151899353,"yadS","AAC73268.1"
"164","b0158","U00096.3",177662,178462,"-",801,564,14.1889619209514,3.92495136810645,"btuF","AAC73269.1"
"165","b0159","U00096.3",178455,179153,"-",699,5872,169.282828316697,7.41178914768366,"mtn","AAC73270.1"
"166","b0160","U00096.3",179237,180754,"+",1518,3268,43.3824736421723,5.47191817278377,"dgt","AAC73271.1"
"167","b0161","U00096.3",180884,182308,"+",1425,7846,110.952597711409,6.80674419417682,"degP","AAC73272.1"
"168","b0162","U00096.3",182463,183620,"+",1158,503,8.75313166017022,3.28586553221262,"cdaR","AAC73273.2"
"169","b0163","U00096.3",183709,184095,"-",387,26147,1361.49150890209,10.4120315236503,"yaeH","AAC73274.1"
"170","b0164","U00096.3",184257,185069,"-",813,182,4.51112517067541,2.462346894556,"yaeI","AAC73275.2"
"171","b0166","U00096.3",185123,185947,"-",825,5585,136.418498205759,7.10243241135007,"dapD","AAC73277.1"
"172","b0167","U00096.3",185978,188650,"-",2673,2789,21.0258514039955,4.46112588214119,"glnD","AAC73278.1"
"173","b0168","U00096.3",188712,189506,"-",795,2071,52.4948870394991,5.74132910237755,"map","AAC73279.1"
"174","b4414","U00096.3",189712,189847,"+",136,1847,273.673043740428,8.10157152184759,"tff",NA
"175","b0169","U00096.3",189874,190599,"+",726,10886,302.159146143869,8.24393153818205,"rpsB","AAC73280.1"
"176","b0170","U00096.3",190857,191708,"+",852,3693,87.346146188428,6.46509529818596,"tsf","AAC73281.1"
"177","b0171","U00096.3",191855,192580,"+",726,2186,60.6760879542989,5.94663935449956,"pyrH","AAC73282.1"
"178","b0172","U00096.3",192872,193429,"+",558,19734,712.664228288061,9.47910165041251,"frr","AAC73283.1"
"179","b0173","U00096.3",193521,194717,"+",1197,1938,32.6259869094217,5.07150470570708,"dxr","AAC73284.1"
"180","b4809","U00096.3",194784,194844,"+",61,174,57.4808853264354,5.86989324691625,"ispZ",NA
"181","b0174","U00096.3",194903,195664,"+",762,2198,58.1268451352898,5.88574139534357,"ispU","AAC73285.1"
"182","b0175","U00096.3",195677,196534,"+",858,1388,32.5991452912322,5.07035262849305,"cdsA","AAC73286.2"
"183","b0176","U00096.3",196546,197898,"+",1353,5043,75.1095580989629,6.25000573857776,"rseP","AAC73287.1"
"184","b0177","U00096.3",197928,200360,"+",2433,22344,185.06438530967,7.53965812451486,"bamA","AAC73288.1"
"185","b0178","U00096.3",200482,200967,"+",486,8959,371.473042311286,8.54099220425911,"skp","AAC73289.1"
"186","b0179","U00096.3",200971,201996,"+",1026,6988,137.249120713904,7.1111264944971,"lpxD","AAC73290.1"
"187","b0180","U00096.3",202101,202556,"+",456,4807,212.428760355095,7.73761078780169,"fabZ","AAC73291.1"
"188","b0181","U00096.3",202560,203348,"+",789,4239,108.26559042309,6.7716953333117,"lpxA","AAC73292.1"
"189","b0182","U00096.3",203348,204496,"+",1149,1127,19.7655053546635,4.37611707687378,"lpxB","AAC73293.1"
"190","b0183","U00096.3",204493,205089,"+",597,434,14.6493863775973,3.96803418416327,"rnhB","AAC73294.1"
"191","b0184","U00096.3",205126,208608,"+",3483,3851,22.2804562273213,4.54104742591898,"dnaE","AAC73295.1"
"192","b0185","U00096.3",208621,209580,"+",960,3718,78.0444793478502,6.30459279977833,"accA","AAC73296.1"
"193","b0186","U00096.3",209679,211820,"+",2142,19496,183.41298753924,7.52679645290992,"ldcC","AAC73297.1"
"194","b0187","U00096.3",211877,212266,"+",390,4057,209.625656615536,7.71853737360988,"yaeR","AAC73298.2"
"195","b0188","U00096.3",212331,213629,"+",1299,2637,40.9076954463399,5.38914328303326,"tilS","AAC73299.1"
"196","b0189","U00096.3",213678,213932,"-",255,2593,204.911518475057,7.6858807248544,"rof","AAC73300.2"
"197","b4406","U00096.3",213925,214125,"-",201,2971,297.858933167359,8.22332085665948,"yaeP","AAT48124.1"
"198","b0190","U00096.3",214291,214836,"+",546,1127,41.5944425870116,5.41259330526387,"yaeQ","AAC73301.1"
"199","b0191","U00096.3",214833,215255,"+",423,1044,49.7352341122349,5.66491609900395,"arfB","AAC73302.1"
"200","b0192","U00096.3",215269,215979,"+",711,2570,72.8396009556338,6.20632285127186,"nlpE","AAC73303.1"
"201","b0193","U00096.3",216179,217003,"-",825,194,4.7386192751866,2.52070366295366,"yaeF","AAC73304.2"
"202","b0194","U00096.3",217057,218775,"-",1719,8107,95.0360399919296,6.58550401072358,"proS","AAC73305.1"
"203","b0195","U00096.3",218887,219594,"-",708,961,27.3523197831107,4.82539487600446,"trmO","AAC73306.1"
"204","b0196","U00096.3",219591,219995,"-",405,1946,96.8259681220354,6.61214557752888,"rcsF","AAC73307.1"
"205","b0197","U00096.3",220113,220928,"-",816,8754,216.182442240003,7.76276366530581,"metQ","AAC73308.1"
"206","b0198","U00096.3",220968,221621,"-",654,1291,39.7788779952029,5.34975017595484,"metI","AAC73309.1"
"207","b0199","U00096.3",221614,222645,"-",1032,671,13.1022794556732,3.81785646982379,"metN","AAC73310.1"
"208","b0200","U00096.3",222833,223408,"+",576,1230,43.0315176608641,5.46046466625888,"gmhB","AAC73311.1"
"209","b0201","U00096.3",223771,225312,"+",1542,31735,414.723040855658,8.69947889926459,"rrsH",NA
"210","b0202","U00096.3",225381,225457,"+",77,197,51.5560381376156,5.71578461912739,"ileV",NA
"211","b0203","U00096.3",225500,225575,"+",76,195,51.7041085116416,5.71984352540895,"alaV",NA
"212","b0204","U00096.3",225759,228662,"+",2904,47330,328.430837474493,8.36383179945097,"rrlH",NA
"213","b0205","U00096.3",228756,228875,"+",120,1,0.167927873798494,0.223951182329066,"rrfH",NA
"214","b0206","U00096.3",228928,229004,"+",77,3,0.785117332044908,0.836018902711618,"aspU",NA
"215","b0207","U00096.3",229167,229970,"+",804,390,9.77490608677802,3.42960338984164,"dkgB","AAC73312.1"
"216","b0208","U00096.3",229967,230881,"-",915,1439,31.6915685765289,5.03084669570893,"yafC","AAC73313.1"
"217","b0209","U00096.3",231122,231922,"+",801,6406,161.16044337875,7.34127812831137,"yafD","AAC73314.1"
"218","b0210","U00096.3",231926,232549,"+",624,501,16.1792047640472,4.10259134966879,"yafE","AAC73315.1"
"219","b0211","U00096.3",232597,233955,"-",1359,2127,31.5393013306311,5.02411136932574,"mltD","AAC73316.1"
"220","b0212","U00096.3",234027,234782,"-",756,2531,67.4643569180934,6.09728120003264,"gloB","AAC73317.1"
"221","b4815","U00096.3",234288,234320,"+",33,241,147.165882128862,7.21106946906387,"ykfO","UMR55111.1"
"222","b0213","U00096.3",234816,235538,"+",723,1829,50.9776068344308,5.69981830531194,"yafS","AAC73318.2"
"223","b0214","U00096.3",235535,236002,"-",468,863,37.1594243815642,5.25396750396333,"rnhA","AAC73319.1"
"224","b0215","U00096.3",236067,236798,"+",732,2148,59.1326349047812,5.91007627112923,"dnaQ","AAC73320.1"
"225","b0216","U00096.3",236931,237007,"+",77,89,23.2918141839989,4.60239833358579,"aspV",NA
"226","b0217","U00096.3",237335,238120,"+",786,33,0.846048829824474,0.884440714204661,"yafT","AAC73321.1"
"227","b4586","U00096.3",238257,238736,"-",480,0,0,0,"ykfM","ABP93434.1"
"228","b0218","U00096.3",238746,239084,"-",339,0,0,0,"yafU",NA
"229","b4503","U00096.3",239190,239378,"+",189,28,2.98538442308434,1.99471889072225,"yafF",NA
"230","b0219","U00096.3",239419,240189,"-",771,1838,48.0391333916937,5.6158615791658,"yafV","AAC73323.1"
"231","b0220","U00096.3",240343,240816,"+",474,9559,406.385454592356,8.67025066059868,"ivy","AAC73324.1"
"232","b0221","U00096.3",240859,243303,"-",2445,5992,49.3852181497216,5.65492863754076,"fadE","AAC73325.2"
"233","b0222","U00096.3",243543,244121,"+",579,4466,155.433343913798,7.28940424699731,"gmhA","AAC73326.1"
"234","b0223","U00096.3",244327,245094,"+",768,2393,62.7892815624682,5.9952421249002,"yafJ","AAC73327.1"
"235","b0224","U00096.3",245065,245805,"-",741,1292,35.1356782101465,5.17535206656785,"dpaA","AAC73328.1"
"236","b0225","U00096.3",245961,246239,"-",279,1136,82.0499202731567,6.3759068781072,"yafQ","AAC73329.1"
"237","b0226","U00096.3",246242,246502,"-",261,1980,152.872271320008,7.26558946280942,"dinJ","AAC73330.1"
"238","b0227","U00096.3",246712,247461,"+",750,344,9.24275017386912,3.35653122521523,"yafL","AAC73331.1"
"239","b0228","U00096.3",247637,248134,"+",498,613,24.8047678646932,4.68956574732827,"rayT","AAC73332.1"
"240","b0229","U00096.3",248358,250070,"-",1713,510,5.99952473815986,2.80725696760372,"lfhA",NA
"241","b0230","U00096.3",250072,250827,"+",756,85,2.26569353537651,1.7073894094735,"lafU",NA
"242","b0231","U00096.3",250898,251953,"+",1056,789,15.0562605030695,4.00506402374075,"dinB","AAC73335.1"
"243","b0232","U00096.3",252005,252298,"+",294,372,25.4976200216489,4.72779087957604,"yafN","AAC73336.1"
"244","b0233","U00096.3",252301,252699,"+",399,213,10.7574848478434,3.55550756784828,"yafO","AAC73337.1"
"245","b0234","U00096.3",252709,253161,"+",453,61,2.71353650376375,1.89279375995565,"yafP","AAC73338.1"
"246","b0235","U00096.3",253467,253733,"+",267,11,0.830205218779072,0.872005425293666,"ykfJ",NA
